Date,Competition,Home team,Score,Away team
10/05/20,ERE,PSV,CANC,RKC Waalwijk
31/07/20,CLF,PSV,CANC,UNA
08/08/20,CLF,Verl,0-3,PSV
09/08/20,CLF,Uerdingen,0-3,PSV
15/08/20,CLF,PSV,1-1,Vitesse
21/08/20,CLF,PSV,CANC,VVV
21/08/20,CLF,Willem II,1-1,PSV
22/08/20,CLF,PSV,1-2,Eintracht Frankfurt
29/08/20,CLF,Hertha Berlin,CANC,PSV
29/08/20,CLF,Hertha Berlin,0-4,PSV
03/09/20,CLF,PSV,1-1,Viktoria Köln
13/09/20,ERE,Groningen,1-3,PSV
19/09/20,ERE,PSV,2-1,Emmen
24/09/20,UEL,Mura,1-5,PSV
27/09/20,ERE,Heracles,1-1,PSV
01/10/20,UEL,Rosenborg,0-2,PSV
04/10/20,ERE,PSV,2-0,Fortuna Sittard
18/10/20,ERE,PEC Zwolle,0-3,PSV
22/10/20,UEL,PSV,1-2,Granada
25/10/20,ERE,Vitesse,2-1,PSV
29/10/20,UEL,Omonia Nicosia,1-2,PSV
01/11/20,ERE,PSV,4-0,ADO Den Haag
05/11/20,UEL,PAOK,4-1,PSV
08/11/20,ERE,PSV,3-0,Willem II
22/11/20,ERE,Twente,1-1,PSV
26/11/20,UEL,PSV,3-2,PAOK
29/11/20,ERE,PSV,1-0,Sparta Rotterdam
03/12/20,UEL,Granada,0-1,PSV
06/12/20,ERE,Heerenveen,2-2,PSV
10/12/20,UEL,PSV,4-0,Omonia Nicosia
13/12/20,ERE,PSV,2-1,Utrecht
16/12/20,KNB,De Graafschap,1-2,PSV
19/12/20,ERE,RKC Waalwijk,1-4,PSV
22/12/20,ERE,PSV,4-1,VVV
10/01/21,ERE,Ajax,2-2,PSV
13/01/21,ERE,PSV,1-3,AZ
16/01/21,ERE,Sparta Rotterdam,3-5,PSV
19/01/21,KNB,Volendam,0-2,PSV
31/03/19,ERE,Ajax,3-1,PSV
04/04/19,ERE,PSV,4-0,PEC Zwolle
07/04/19,ERE,Vitesse,3-3,PSV
14/04/19,ERE,PSV,2-1,De Graafschap
21/04/19,ERE,PSV,3-1,ADO Den Haag
25/04/19,ERE,Willem II,0-3,PSV
12/05/19,ERE,AZ,1-0,PSV
15/05/19,ERE,PSV,3-1,Heracles
03/07/19,CLF,PSV,0-0,Sion
07/07/19,CLF,PSV,2-3,Nice
12/07/19,CLF,PSV,3-0,Aris
17/07/19,CLF,PSV,0-2,Wolfsburg
23/07/19,UCL,PSV,3-2,Basel
27/07/19,SUC,Ajax,2-0,PSV
30/07/19,UCL,Basel,2-1,PSV
03/08/19,ERE,Twente,1-1,PSV
08/08/19,UEL,Haugesund,0-1,PSV
11/08/19,ERE,PSV,3-1,ADO Den Haag
15/08/19,UEL,PSV,0-0,Haugesund
18/08/19,ERE,Heracles,0-2,PSV
22/08/19,UEL,PSV,3-0,Apollon
29/08/19,UEL,Apollon,0-4,PSV
01/09/19,ERE,RKC Waalwijk,1-3,PSV
14/09/19,ERE,PSV,5-0,Vitesse
19/09/19,UEL,PSV,3-2,Sporting Lisbon
22/09/19,ERE,PSV,1-1,Ajax
25/09/19,ERE,PSV,3-1,Groningen
29/09/19,ERE,PEC Zwolle,0-4,PSV
03/10/19,UEL,Rosenborg,1-4,PSV
06/10/19,ERE,PSV,4-1,VVV
19/10/19,ERE,Utrecht,3-0,PSV
24/10/19,UEL,PSV,0-0,LASK
27/10/19,ERE,PSV,0-4,AZ
02/11/19,ERE,Sparta Rotterdam,2-2,PSV
07/11/19,UEL,LASK,4-1,PSV
10/11/19,ERE,Willem II,2-1,PSV
24/11/19,ERE,PSV,2-1,Heerenveen
28/11/19,UEL,Sporting Lisbon,4-0,PSV
01/12/19,ERE,Emmen,1-1,PSV
07/12/19,ERE,PSV,5-0,Fortuna Sittard
12/12/19,UEL,PSV,1-1,Rosenborg
15/12/19,ERE,Feyenoord,3-1,PSV
18/12/19,KNB,GVVV,E1-2E,PSV
21/12/19,ERE,PSV,4-1,PEC Zwolle
09/01/20,CLF,PSV,1-2,Club Brugge
11/01/20,CLF,AS Eupen,2-1,PSV
19/01/20,ERE,VVV,1-1,PSV
23/01/20,KNB,NAC Breda,2-0,PSV
26/01/20,ERE,PSV,1-1,Twente
02/02/20,ERE,Ajax,1-0,PSV
10/03/18,ERE,Willem II,5-0,PSV
17/03/18,ERE,PSV,3-0,VVV
31/03/18,ERE,PSV,5-1,NAC Breda
07/04/18,ERE,AZ,2-3,PSV
15/04/18,ERE,PSV,3-0,Ajax
18/04/18,ERE,Roda JC,2-2,PSV
29/04/18,ERE,ADO Den Haag,3-3,PSV
06/05/18,ERE,PSV,0-0,Groningen
14/07/18,CLF,Xamax,1-1,PSV
18/07/18,CLF,Galatasaray,1-3,PSV
24/07/18,CLF,PSV,4-0,Olympiakos
28/07/18,CLF,PSV,2-1,Valencia
04/08/18,SUC,PSV,P0-0P,Feyenoord
11/08/18,ERE,PSV,4-0,Utrecht
18/08/18,ERE,Fortuna Sittard,1-2,PSV
21/08/18,UCL,BATE,2-3,PSV
25/08/18,ERE,PEC Zwolle,1-2,PSV
29/08/18,UCL,PSV,3-0,BATE
01/09/18,ERE,PSV,6-1,Willem II
15/09/18,ERE,ADO Den Haag,0-7,PSV
18/09/18,UCL,Barcelona,4-0,PSV
23/09/18,ERE,PSV,3-0,Ajax
26/09/18,KNB,Excelsior Maassluis,0-4,PSV
29/09/18,ERE,NAC Breda,0-2,PSV
03/10/18,UCL,PSV,1-2,Inter Milan
06/10/18,ERE,PSV,4-0,VVV
20/10/18,ERE,PSV,6-0,Emmen
24/10/18,UCL,PSV,2-2,Tottenham Hotspur
27/10/18,ERE,Groningen,1-2,PSV
30/10/18,KNB,PSV,E2-3E,RKC Waalwijk
03/11/18,ERE,PSV,1-0,Vitesse
06/11/18,UCL,Tottenham Hotspur,2-1,PSV
10/11/18,ERE,De Graafschap,1-4,PSV
24/11/18,ERE,PSV,3-0,Heerenveen
28/11/18,UCL,PSV,1-2,Barcelona
02/12/18,ERE,Feyenoord,2-1,PSV
07/12/18,ERE,PSV,6-0,Excelsior
11/12/18,UCL,Inter Milan,1-1,PSV
15/12/18,ERE,Heracles,0-4,PSV
22/12/18,ERE,PSV,3-1,AZ
11/01/19,CLF,PSV,2-1,Club Brugge
20/01/19,ERE,Emmen,2-2,PSV
26/01/19,ERE,PSV,2-1,Groningen
03/02/19,ERE,PSV,5-0,Fortuna Sittard
10/02/19,ERE,Utrecht,2-2,PSV
16/02/19,ERE,Heerenveen,2-2,PSV
24/02/19,ERE,PSV,1-1,Feyenoord
02/03/19,ERE,Excelsior,0-2,PSV
09/03/19,ERE,PSV,2-0,NAC Breda
17/03/19,ERE,VVV,0-1,PSV
11/03/17,ERE,Go Ahead Eagles,1-3,PSV
18/03/17,ERE,PSV,1-0,Vitesse
01/04/17,ERE,Sparta Rotterdam,0-2,PSV
06/04/17,ERE,Twente,2-2,PSV
09/04/17,ERE,PSV,5-0,Willem II
15/04/17,ERE,ADO Den Haag,1-1,PSV
23/04/17,ERE,PSV,1-0,Ajax
07/05/17,ERE,Groningen,1-1,PSV
14/05/17,ERE,PSV,4-1,PEC Zwolle
08/07/17,CLF,PSV,2-0,RKC Waalwijk
12/07/17,CLF,Sion,0-1,PSV
12/07/17,CLF,Sion,0-1,PSV
16/07/17,CLF,Monaco,0-0,PSV
18/07/17,CLF,Grasshoppers,3-1,PSV
27/07/17,UEL,PSV,0-1,Osijek
03/08/17,UEL,Osijek,1-0,PSV
06/08/17,CLF,Augsburg,0-0,PSV
12/08/17,ERE,PSV,3-2,AZ
20/08/17,ERE,NAC Breda,1-4,PSV
27/08/17,ERE,PSV,2-0,Roda JC
10/09/17,ERE,Heerenveen,2-0,PSV
17/09/17,ERE,PSV,1-0,Feyenoord
21/09/17,KNB,SDC Putten,0-4,PSV
24/09/17,ERE,Utrecht,1-7,PSV
30/09/17,ERE,PSV,4-0,Willem II
09/10/17,CLF,PSV,0-0,Pachuca
15/10/17,ERE,VVV,2-5,PSV
22/10/17,ERE,PSV,3-0,Heracles
26/10/17,KNB,Volendam,E0-2E,PSV
29/10/17,ERE,Vitesse,2-4,PSV
05/11/17,ERE,PSV,4-3,Twente
19/11/17,ERE,PEC Zwolle,0-1,PSV
26/11/17,ERE,Excelsior,1-2,PSV
03/12/17,ERE,PSV,1-0,Sparta Rotterdam
10/12/17,ERE,Ajax,3-0,PSV
13/12/17,ERE,Groningen,3-3,PSV
16/12/17,ERE,PSV,3-0,ADO Den Haag
20/12/17,KNB,PSV,4-1,VVV
23/12/17,ERE,PSV,2-1,Vitesse
11/01/18,FLC,Corinthians,P1-1P,PSV
13/01/18,FLC,PSV,P1-1P,Fluminense
21/01/18,ERE,Heracles,1-2,PSV
27/01/18,ERE,Twente,0-2,PSV
31/01/18,KNB,Feyenoord,2-0,PSV
03/02/18,ERE,PSV,4-0,PEC Zwolle
07/02/18,ERE,PSV,1-0,Excelsior
10/02/18,ERE,Sparta Rotterdam,1-2,PSV
17/02/18,ERE,PSV,2-2,Heerenveen
25/02/18,ERE,Feyenoord,1-3,PSV
03/03/18,ERE,PSV,3-0,Utrecht
02/04/16,ERE,AZ,2-4,PSV
09/04/16,ERE,PSV,2-0,Willem II
16/04/16,ERE,Roda JC,0-3,PSV
19/04/16,ERE,PSV,2-0,Vitesse
01/05/16,ERE,PSV,6-2,Cambuur
08/05/16,ERE,PEC Zwolle,1-3,PSV
02/07/16,CLF,Dongen,1-3,PSV
08/07/16,CLF,PSV,0-1,Queens Park Rangers
13/07/16,CLF,Saint-Etienne,1-2,PSV
16/07/16,CLF,Sion,1-2,PSV
18/07/16,CLF,Sporting Lisbon,0-5,PSV
21/07/16,CLF,PSV,3-0,Porto
23/07/16,CLF,PSV,CANC,West Bromwich Albion
26/07/16,CLF,PSV,0-1,Eindhoven
31/07/16,SUC,Feyenoord,0-1,PSV
06/08/16,ERE,Utrecht,1-2,PSV
14/08/16,ERE,PSV,1-0,AZ
20/08/16,ERE,PEC Zwolle,0-4,PSV
28/08/16,ERE,PSV,0-0,Groningen
10/09/16,ERE,NEC,0-4,PSV
13/09/16,UCL,PSV,0-1,Atletico Madrid
18/09/16,ERE,PSV,0-1,Feyenoord
21/09/16,KNB,PSV,4-0,Roda JC
24/09/16,ERE,Excelsior,1-3,PSV
28/09/16,UCL,Rostov,2-2,PSV
01/10/16,ERE,Heerenveen,1-1,PSV
15/10/16,ERE,PSV,1-1,Heracles
19/10/16,UCL,Bayern Munich,4-1,PSV
22/10/16,ERE,PSV,1-0,Sparta Rotterdam
25/10/16,KNB,Sparta Rotterdam,3-1,PSV
29/10/16,ERE,Vitesse,0-2,PSV
01/11/16,UCL,PSV,1-2,Bayern Munich
05/11/16,ERE,PSV,1-1,Twente
19/11/16,ERE,Willem II,0-0,PSV
23/11/16,UCL,Atletico Madrid,2-0,PSV
26/11/16,ERE,PSV,3-1,ADO Den Haag
03/12/16,ERE,Roda JC,0-0,PSV
06/12/16,UCL,PSV,0-0,Rostov
10/12/16,ERE,PSV,1-0,Go Ahead Eagles
18/12/16,ERE,Ajax,1-1,PSV
07/01/17,CLF,PSV,1-4,Borussia Dortmund
08/01/17,CLF,Freiburg,1-2,PSV
14/01/17,ERE,PSV,2-0,Excelsior
22/01/17,ERE,PSV,4-3,Heerenveen
28/01/17,ERE,Heracles,1-2,PSV
04/02/17,ERE,AZ,2-4,PSV
12/02/17,ERE,PSV,3-0,Utrecht
18/02/17,ERE,PSV,3-1,NEC
26/02/17,ERE,Feyenoord,2-1,PSV
04/03/17,ERE,PSV,4-0,Roda JC
10/05/15,ERE,PSV,2-0,Heracles
17/05/15,ERE,ADO Den Haag,2-3,PSV
05/07/15,CLF,DOSKO,0-6,PSV
11/07/15,CLF,PSV,2-3,Basel
15/07/15,CLF,Lyon,0-2,PSV
17/07/15,CLF,PSV,1-3,Monaco
21/07/15,CLF,PSV,4-0,Eindhoven
02/08/15,SUC,Groningen,0-3,PSV
11/08/15,ERE,ADO Den Haag,2-2,PSV
16/08/15,ERE,PSV,2-0,Groningen
22/08/15,ERE,Heerenveen,1-1,PSV
30/08/15,ERE,PSV,3-1,Feyenoord
12/09/15,ERE,Cambuur,0-6,PSV
15/09/15,UCL,PSV,2-1,Manchester United
19/09/15,ERE,Heracles,2-1,PSV
22/09/15,KNB,PSV,3-2,Cambuur
26/09/15,ERE,PSV,2-1,NEC
30/09/15,UCL,CSKA Moscow,3-2,PSV
04/10/15,ERE,Ajax,1-2,PSV
17/10/15,ERE,PSV,1-1,Excelsior
21/10/15,UCL,Wolfsburg,2-0,PSV
24/10/15,ERE,Twente,1-3,PSV
27/10/15,KNB,PSV,6-0,Genemuiden
31/10/15,ERE,De Graafschap,3-6,PSV
03/11/15,UCL,PSV,2-0,Wolfsburg
08/11/15,ERE,PSV,3-1,Utrecht
21/11/15,ERE,Willem II,2-2,PSV
25/11/15,UCL,Manchester United,0-0,PSV
29/11/15,ERE,PSV,3-0,AZ
05/12/15,ERE,Vitesse,0-1,PSV
08/12/15,UCL,PSV,2-1,CSKA Moscow
12/12/15,ERE,PSV,1-1,Roda JC
16/12/15,KNB,Heracles,2-3,PSV
19/12/15,ERE,PSV,3-2,PEC Zwolle
05/01/16,CLF,Hibernians,2-1,PSV
09/01/16,CLF,PSV,CANC,Decic
17/01/16,ERE,Feyenoord,0-2,PSV
24/01/16,ERE,PSV,4-2,Twente
27/01/16,ERE,Excelsior,1-3,PSV
30/01/16,ERE,PSV,4-2,De Graafschap
04/02/16,KNB,PSV,1-3,Utrecht
07/02/16,ERE,Utrecht,0-2,PSV
14/02/16,ERE,NEC,0-3,PSV
20/02/16,ERE,PSV,2-0,Heracles
24/02/16,UCL,PSV,0-0,Atletico Madrid
27/02/16,ERE,PSV,2-0,ADO Den Haag
05/03/16,ERE,Groningen,0-3,PSV
12/03/16,ERE,PSV,1-1,Heerenveen
15/03/16,UCL,Atletico Madrid,P0-0P,PSV
20/03/16,ERE,PSV,0-2,Ajax
