Date,Competition,Home team,Score,Away team
05/11/22,BUN,Augsburg,1-2,Eintracht Frankfurt
09/11/22,BUN,Eintracht Frankfurt,4-2,Hoffenheim
13/11/22,BUN,Mainz,1-1,Eintracht Frankfurt
16/11/22,CLF,Urawa Reds,4-2,Eintracht Frankfurt
19/11/22,CLF,Gamba Osaka,2-1,Eintracht Frankfurt
02/12/22,CLF,Eintracht Frankfurt,5-1,Sandhausen
09/12/22,CLF,Atalanta,P2-2P,Eintracht Frankfurt
13/01/23,CLF,Lech Poznań,2-2,Eintracht Frankfurt
13/01/23,CLF,Lech Poznań,0-1,Eintracht Frankfurt
21/01/23,BUN,Eintracht Frankfurt,3-0,Schalke 04
25/01/23,BUN,Freiburg,1-1,Eintracht Frankfurt
28/01/23,BUN,Bayern Munich,1-1,Eintracht Frankfurt
04/02/23,BUN,Eintracht Frankfurt,3-0,Hertha Berlin
07/02/23,DFP,Eintracht Frankfurt,4-2,Darmstadt
12/02/23,BUN,FC Cologne,3-0,Eintracht Frankfurt
18/02/23,BUN,Eintracht Frankfurt,2-0,Werder Bremen
21/02/23,UCL,Eintracht Frankfurt,0-2,Napoli
25/02/23,BUN,RB Leipzig,2-1,Eintracht Frankfurt
05/03/23,BUN,Wolfsburg,2-2,Eintracht Frankfurt
11/03/23,BUN,Eintracht Frankfurt,1-1,Stuttgart
15/03/23,UCL,Napoli,3-0,Eintracht Frankfurt
19/03/23,BUN,Union Berlin,2-0,Eintracht Frankfurt
23/03/23,CLF,Eintracht Frankfurt,1-1,Greuther Fürth
31/03/23,BUN,Eintracht Frankfurt,1-1,Bochum
04/04/23,DFP,Eintracht Frankfurt,2-0,Union Berlin
08/04/23,BUN,Bayer Leverkusen,3-1,Eintracht Frankfurt
15/04/23,BUN,Eintracht Frankfurt,1-1,Borussia M'gladbach
22/04/23,BUN,Borussia Dortmund,4-0,Eintracht Frankfurt
29/04/23,BUN,Eintracht Frankfurt,1-1,Augsburg
03/05/23,DFP,Stuttgart,2-3,Eintracht Frankfurt
06/05/23,BUN,Hoffenheim,3-1,Eintracht Frankfurt
13/05/23,BUN,Eintracht Frankfurt,3-0,Mainz
20/05/23,BUN,Schalke 04,2-2,Eintracht Frankfurt
27/05/23,BUN,Eintracht Frankfurt,2-1,Freiburg
03/06/23,DFP,RB Leipzig,2-0,Eintracht Frankfurt
18/07/23,CLF,TSV Steinbach,2-1,Eintracht Frankfurt
22/07/23,CLF,Barockstadt Fulda-Lehn.,3-2,Eintracht Frankfurt
28/07/23,CLF,Eintracht Frankfurt,1-1,Vitesse
04/11/21,UEL,Olympiakos,1-2,Eintracht Frankfurt
07/11/21,BUN,Greuther Fürth,1-2,Eintracht Frankfurt
21/11/21,BUN,Freiburg,0-2,Eintracht Frankfurt
25/11/21,UEL,Eintracht Frankfurt,2-2,Antwerp
28/11/21,BUN,Eintracht Frankfurt,2-1,Union Berlin
04/12/21,BUN,Hoffenheim,3-2,Eintracht Frankfurt
09/12/21,UEL,Fenerbahce,1-1,Eintracht Frankfurt
12/12/21,BUN,Eintracht Frankfurt,5-2,Bayer Leverkusen
15/12/21,BUN,Borussia M'gladbach,2-3,Eintracht Frankfurt
18/12/21,BUN,Eintracht Frankfurt,1-0,Mainz
08/01/22,BUN,Eintracht Frankfurt,2-3,Borussia Dortmund
16/01/22,BUN,Augsburg,1-1,Eintracht Frankfurt
21/01/22,BUN,Eintracht Frankfurt,0-2,Arminia Bielefeld
27/01/22,CLF,Mainz,0-1,Eintracht Frankfurt
05/02/22,BUN,Stuttgart,2-3,Eintracht Frankfurt
12/02/22,BUN,Eintracht Frankfurt,0-2,Wolfsburg
19/02/22,BUN,FC Cologne,1-0,Eintracht Frankfurt
26/02/22,BUN,Eintracht Frankfurt,0-1,Bayern Munich
05/03/22,BUN,Hertha Berlin,1-4,Eintracht Frankfurt
09/03/22,UEL,Real Betis,1-2,Eintracht Frankfurt
13/03/22,BUN,Eintracht Frankfurt,2-1,Bochum
17/03/22,UEL,Eintracht Frankfurt,1-1,Real Betis
20/03/22,BUN,RB Leipzig,0-0,Eintracht Frankfurt
24/03/22,CLF,Eintracht Frankfurt,1-1,Nürnberg
02/04/22,BUN,Eintracht Frankfurt,0-0,Greuther Fürth
07/04/22,UEL,Eintracht Frankfurt,1-1,Barcelona
10/04/22,BUN,Eintracht Frankfurt,1-2,Freiburg
14/04/22,UEL,Barcelona,2-3,Eintracht Frankfurt
17/04/22,BUN,Union Berlin,2-0,Eintracht Frankfurt
23/04/22,BUN,Eintracht Frankfurt,2-2,Hoffenheim
28/04/22,UEL,West Ham United,1-2,Eintracht Frankfurt
02/05/22,BUN,Bayer Leverkusen,2-0,Eintracht Frankfurt
05/05/22,UEL,Eintracht Frankfurt,1-0,West Ham United
08/05/22,BUN,Eintracht Frankfurt,1-1,Borussia M'gladbach
14/05/22,BUN,Mainz,2-2,Eintracht Frankfurt
18/05/22,UEL,Eintracht Frankfurt,P1-1P,Rangers
05/07/22,CLF,Viktoria Aschaffenburg,0-1,Eintracht Frankfurt
09/07/22,CLF,LASK,0-0,Eintracht Frankfurt
15/07/22,CLF,Eintracht Frankfurt,3-1,Torino
23/07/22,CLF,Ajax,CANC,Eintracht Frankfurt
27/07/22,CLF,Astoria Walldorf,0-5,Eintracht Frankfurt
01/08/22,DFP,Magdeburg,0-4,Eintracht Frankfurt
05/08/22,BUN,Eintracht Frankfurt,1-6,Bayern Munich
10/08/22,USC,Real Madrid,2-0,Eintracht Frankfurt
13/08/22,BUN,Hertha Berlin,1-1,Eintracht Frankfurt
21/08/22,BUN,Eintracht Frankfurt,1-1,FC Cologne
28/08/22,BUN,Werder Bremen,3-4,Eintracht Frankfurt
03/09/22,BUN,Eintracht Frankfurt,4-0,RB Leipzig
07/09/22,UCL,Eintracht Frankfurt,0-3,Sporting Lisbon
10/09/22,BUN,Eintracht Frankfurt,0-1,Wolfsburg
31/10/20,BUN,Eintracht Frankfurt,1-1,Werder Bremen
07/11/20,BUN,Stuttgart,2-2,Eintracht Frankfurt
21/11/20,BUN,Eintracht Frankfurt,1-1,RB Leipzig
28/11/20,BUN,Union Berlin,3-3,Eintracht Frankfurt
05/12/20,BUN,Eintracht Frankfurt,1-1,Borussia Dortmund
11/12/20,BUN,Wolfsburg,2-1,Eintracht Frankfurt
15/12/20,BUN,Eintracht Frankfurt,3-3,Borussia M'gladbach
19/12/20,BUN,Augsburg,0-2,Eintracht Frankfurt
02/01/21,BUN,Eintracht Frankfurt,2-1,Bayer Leverkusen
09/01/21,BUN,Mainz,0-2,Eintracht Frankfurt
12/01/21,DFP,Bayer Leverkusen,4-1,Eintracht Frankfurt
17/01/21,BUN,Eintracht Frankfurt,3-1,Schalke 04
20/01/21,BUN,Freiburg,2-2,Eintracht Frankfurt
23/01/21,BUN,Arminia Bielefeld,1-5,Eintracht Frankfurt
30/01/21,BUN,Eintracht Frankfurt,3-1,Hertha Berlin
07/02/21,BUN,Hoffenheim,1-3,Eintracht Frankfurt
14/02/21,BUN,Eintracht Frankfurt,2-0,FC Cologne
20/02/21,BUN,Eintracht Frankfurt,2-1,Bayern Munich
26/02/21,BUN,Werder Bremen,2-1,Eintracht Frankfurt
06/03/21,BUN,Eintracht Frankfurt,1-1,Stuttgart
14/03/21,BUN,RB Leipzig,1-1,Eintracht Frankfurt
20/03/21,BUN,Eintracht Frankfurt,5-2,Union Berlin
25/03/21,CLF,Eintracht Frankfurt,CANC,Wehen Wiesbaden
03/04/21,BUN,Borussia Dortmund,1-2,Eintracht Frankfurt
10/04/21,BUN,Eintracht Frankfurt,4-3,Wolfsburg
17/04/21,BUN,Borussia M'gladbach,4-0,Eintracht Frankfurt
20/04/21,BUN,Eintracht Frankfurt,2-0,Augsburg
24/04/21,BUN,Bayer Leverkusen,3-1,Eintracht Frankfurt
09/05/21,BUN,Eintracht Frankfurt,1-1,Mainz
15/05/21,BUN,Schalke 04,4-3,Eintracht Frankfurt
22/05/21,BUN,Eintracht Frankfurt,3-1,Freiburg
10/07/21,CLF,Eintracht Frankfurt,1-3,Wehen Wiesbaden
17/07/21,CLF,Eintracht Frankfurt,1-0,Sandhausen
20/07/21,CLF,Eintracht Frankfurt,6-1,FC Gießen
24/07/21,CLF,Eintracht Frankfurt,2-3,Strasbourg
31/07/21,CLF,Eintracht Frankfurt,2-1,Saint-Etienne
08/08/21,DFP,Waldhof Mannheim,2-0,Eintracht Frankfurt
14/08/21,BUN,Borussia Dortmund,5-2,Eintracht Frankfurt
21/08/21,BUN,Eintracht Frankfurt,0-0,Augsburg
28/08/21,BUN,Arminia Bielefeld,1-1,Eintracht Frankfurt
12/09/21,BUN,Eintracht Frankfurt,1-1,Stuttgart
16/09/21,UEL,Eintracht Frankfurt,1-1,Fenerbahce
19/09/21,BUN,Wolfsburg,1-1,Eintracht Frankfurt
25/09/21,BUN,Eintracht Frankfurt,1-1,FC Cologne
30/09/21,UEL,Antwerp,0-1,Eintracht Frankfurt
03/10/21,BUN,Bayern Munich,1-2,Eintracht Frankfurt
16/10/21,BUN,Eintracht Frankfurt,1-2,Hertha Berlin
21/10/21,UEL,Eintracht Frankfurt,3-1,Olympiakos
24/10/21,BUN,Bochum,2-0,Eintracht Frankfurt
30/10/21,BUN,Eintracht Frankfurt,1-1,RB Leipzig
24/10/19,UEL,Eintracht Frankfurt,2-1,Standard Liège
27/10/19,BUN,Borussia M'gladbach,4-2,Eintracht Frankfurt
30/10/19,DFP,St. Pauli,1-2,Eintracht Frankfurt
02/11/19,BUN,Eintracht Frankfurt,5-1,Bayern Munich
07/11/19,UEL,Standard Liège,2-1,Eintracht Frankfurt
10/11/19,BUN,Freiburg,1-0,Eintracht Frankfurt
23/11/19,BUN,Eintracht Frankfurt,0-2,Wolfsburg
28/11/19,UEL,Arsenal,1-2,Eintracht Frankfurt
02/12/19,BUN,Mainz,2-1,Eintracht Frankfurt
06/12/19,BUN,Eintracht Frankfurt,2-2,Hertha Berlin
12/12/19,UEL,Eintracht Frankfurt,2-3,Vitoria Guimaraes
15/12/19,BUN,Schalke 04,1-0,Eintracht Frankfurt
18/12/19,BUN,Eintracht Frankfurt,2-4,FC Cologne
22/12/19,BUN,Paderborn,2-1,Eintracht Frankfurt
09/01/20,CLF,Eintracht Frankfurt,1-2,Hertha Berlin
18/01/20,BUN,Hoffenheim,1-2,Eintracht Frankfurt
25/01/20,BUN,Eintracht Frankfurt,2-0,RB Leipzig
01/02/20,BUN,Fortuna Düsseldorf,1-1,Eintracht Frankfurt
04/02/20,DFP,Eintracht Frankfurt,3-1,RB Leipzig
07/02/20,BUN,Eintracht Frankfurt,5-0,Augsburg
14/02/20,BUN,Borussia Dortmund,4-0,Eintracht Frankfurt
20/02/20,UEL,Eintracht Frankfurt,4-1,Salzburg
24/02/20,BUN,Eintracht Frankfurt,1-2,Union Berlin
28/02/20,UEL,Salzburg,2-2,Eintracht Frankfurt
04/03/20,DFP,Eintracht Frankfurt,2-0,Werder Bremen
07/03/20,BUN,Bayer Leverkusen,4-0,Eintracht Frankfurt
12/03/20,UEL,Eintracht Frankfurt,0-3,Basel
16/05/20,BUN,Eintracht Frankfurt,1-3,Borussia M'gladbach
23/05/20,BUN,Bayern Munich,5-2,Eintracht Frankfurt
26/05/20,BUN,Eintracht Frankfurt,3-3,Freiburg
30/05/20,BUN,Wolfsburg,1-2,Eintracht Frankfurt
03/06/20,BUN,Werder Bremen,0-3,Eintracht Frankfurt
06/06/20,BUN,Eintracht Frankfurt,0-2,Mainz
10/06/20,DFP,Bayern Munich,2-1,Eintracht Frankfurt
13/06/20,BUN,Hertha Berlin,1-4,Eintracht Frankfurt
17/06/20,BUN,Eintracht Frankfurt,2-1,Schalke 04
20/06/20,BUN,FC Cologne,1-1,Eintracht Frankfurt
27/06/20,BUN,Eintracht Frankfurt,3-2,Paderborn
01/08/20,CLF,Eintracht Frankfurt,1-1,Monaco
06/08/20,UEL,Basel,1-0,Eintracht Frankfurt
22/08/20,CLF,PSV,1-2,Eintracht Frankfurt
29/08/20,CLF,Ajax,2-1,Eintracht Frankfurt
05/09/20,CLF,Eintracht Frankfurt,CANC,Mainz
12/09/20,DFP,1860 München,1-2,Eintracht Frankfurt
19/09/20,BUN,Eintracht Frankfurt,1-1,Arminia Bielefeld
25/09/20,BUN,Hertha Berlin,1-3,Eintracht Frankfurt
03/10/20,BUN,Eintracht Frankfurt,2-1,Hoffenheim
09/10/20,CLF,Eintracht Frankfurt,0-3,Würzburger Kickers
18/10/20,BUN,FC Cologne,1-1,Eintracht Frankfurt
24/10/20,BUN,Bayern Munich,5-0,Eintracht Frankfurt
11/01/19,FLC,Eintracht Frankfurt,2-1,São Paulo
12/01/19,FLC,Flamengo,1-0,Eintracht Frankfurt
19/01/19,BUN,Eintracht Frankfurt,3-1,Freiburg
26/01/19,BUN,Werder Bremen,2-2,Eintracht Frankfurt
02/02/19,BUN,Eintracht Frankfurt,1-1,Borussia Dortmund
09/02/19,BUN,RB Leipzig,0-0,Eintracht Frankfurt
14/02/19,UEL,Shakhtar Donetsk,2-2,Eintracht Frankfurt
17/02/19,BUN,Eintracht Frankfurt,1-1,Borussia M'gladbach
21/02/19,UEL,Eintracht Frankfurt,4-1,Shakhtar Donetsk
24/02/19,BUN,Hannover 96,0-3,Eintracht Frankfurt
02/03/19,BUN,Eintracht Frankfurt,3-2,Hoffenheim
07/03/19,UEL,Eintracht Frankfurt,0-0,Inter Milan
11/03/19,BUN,Fortuna Düsseldorf,0-3,Eintracht Frankfurt
14/03/19,UEL,Inter Milan,0-1,Eintracht Frankfurt
17/03/19,BUN,Eintracht Frankfurt,1-0,Nürnberg
31/03/19,BUN,Eintracht Frankfurt,3-0,Stuttgart
06/04/19,BUN,Schalke 04,1-2,Eintracht Frankfurt
11/04/19,UEL,Benfica,4-2,Eintracht Frankfurt
14/04/19,BUN,Eintracht Frankfurt,1-3,Augsburg
18/04/19,UEL,Eintracht Frankfurt,2-0,Benfica
22/04/19,BUN,Wolfsburg,1-1,Eintracht Frankfurt
27/04/19,BUN,Eintracht Frankfurt,0-0,Hertha Berlin
02/05/19,UEL,Eintracht Frankfurt,1-1,Chelsea
05/05/19,BUN,Bayer Leverkusen,6-1,Eintracht Frankfurt
09/05/19,UEL,Chelsea,P1-1P,Eintracht Frankfurt
12/05/19,BUN,Eintracht Frankfurt,0-2,Mainz
18/05/19,BUN,Bayern Munich,5-1,Eintracht Frankfurt
24/05/19,CLF,Eintracht Frankfurt,P3-3P,Wolfsburg
10/07/19,CLF,Young Boys,5-1,Eintracht Frankfurt
12/07/19,CLF,Luzern,1-3,Eintracht Frankfurt
25/07/19,UEL,Flora,1-2,Eintracht Frankfurt
28/07/19,CLF,Wels,0-7,Eintracht Frankfurt
01/08/19,UEL,Eintracht Frankfurt,2-1,Flora
08/08/19,UEL,Vaduz,0-5,Eintracht Frankfurt
11/08/19,DFP,Waldhof Mannheim,3-5,Eintracht Frankfurt
15/08/19,UEL,Eintracht Frankfurt,1-0,Vaduz
18/08/19,BUN,Eintracht Frankfurt,1-0,Hoffenheim
22/08/19,UEL,Strasbourg,1-0,Eintracht Frankfurt
25/08/19,BUN,RB Leipzig,2-1,Eintracht Frankfurt
29/08/19,UEL,Eintracht Frankfurt,3-0,Strasbourg
01/09/19,BUN,Eintracht Frankfurt,2-1,Fortuna Düsseldorf
06/09/19,CLF,Eintracht Frankfurt,5-1,Chemie Leipzig
14/09/19,BUN,Augsburg,2-1,Eintracht Frankfurt
19/09/19,UEL,Eintracht Frankfurt,0-3,Arsenal
22/09/19,BUN,Eintracht Frankfurt,2-2,Borussia Dortmund
27/09/19,BUN,Union Berlin,1-2,Eintracht Frankfurt
03/10/19,UEL,Vitoria Guimaraes,0-1,Eintracht Frankfurt
06/10/19,BUN,Eintracht Frankfurt,2-2,Werder Bremen
10/10/19,CLF,FC Gießen,3-1,Eintracht Frankfurt
18/10/19,BUN,Eintracht Frankfurt,3-0,Bayer Leverkusen
26/01/18,BUN,Eintracht Frankfurt,2-0,Borussia M'gladbach
04/02/18,BUN,Augsburg,3-0,Eintracht Frankfurt
07/02/18,DFP,Eintracht Frankfurt,3-0,Mainz
10/02/18,BUN,Eintracht Frankfurt,4-2,FC Cologne
19/02/18,BUN,Eintracht Frankfurt,2-1,RB Leipzig
24/02/18,BUN,Stuttgart,1-0,Eintracht Frankfurt
03/03/18,BUN,Eintracht Frankfurt,1-0,Hannover 96
11/03/18,BUN,Borussia Dortmund,3-2,Eintracht Frankfurt
17/03/18,BUN,Eintracht Frankfurt,3-0,Mainz
23/03/18,CLF,Alemannia Haibach,1-9,Eintracht Frankfurt
01/04/18,BUN,Werder Bremen,2-1,Eintracht Frankfurt
08/04/18,BUN,Eintracht Frankfurt,1-1,Hoffenheim
14/04/18,BUN,Bayer Leverkusen,4-1,Eintracht Frankfurt
18/04/18,DFP,Schalke 04,0-1,Eintracht Frankfurt
21/04/18,BUN,Eintracht Frankfurt,0-3,Hertha Berlin
28/04/18,BUN,Bayern Munich,4-1,Eintracht Frankfurt
05/05/18,BUN,Eintracht Frankfurt,3-0,Hamburg
12/05/18,BUN,Schalke 04,1-0,Eintracht Frankfurt
19/05/18,DFP,Bayern Munich,1-3,Eintracht Frankfurt
11/07/18,CLF,Real Salt Lake,1-1,Eintracht Frankfurt
15/07/18,CLF,Philadelphia Union,1-0,Eintracht Frankfurt
21/07/18,CLF,Wehen Wiesbaden,2-6,Eintracht Frankfurt
01/08/18,CLF,Empoli,2-0,Eintracht Frankfurt
04/08/18,CLF,SPAL,2-1,Eintracht Frankfurt
12/08/18,SUC,Eintracht Frankfurt,0-5,Bayern Munich
18/08/18,DFP,Ulm,2-1,Eintracht Frankfurt
25/08/18,BUN,Freiburg,0-2,Eintracht Frankfurt
01/09/18,BUN,Eintracht Frankfurt,1-2,Werder Bremen
14/09/18,BUN,Borussia Dortmund,3-1,Eintracht Frankfurt
20/09/18,UEL,Marseille,1-2,Eintracht Frankfurt
23/09/18,BUN,Eintracht Frankfurt,1-1,RB Leipzig
26/09/18,BUN,Borussia M'gladbach,3-1,Eintracht Frankfurt
30/09/18,BUN,Eintracht Frankfurt,4-1,Hannover 96
04/10/18,UEL,Eintracht Frankfurt,4-1,Lazio
07/10/18,BUN,Hoffenheim,1-2,Eintracht Frankfurt
11/10/18,CLF,Hanau 93,0-13,Eintracht Frankfurt
19/10/18,BUN,Eintracht Frankfurt,7-1,Fortuna Düsseldorf
25/10/18,UEL,Eintracht Frankfurt,2-0,Apollon
28/10/18,BUN,Nürnberg,1-1,Eintracht Frankfurt
02/11/18,BUN,Stuttgart,0-3,Eintracht Frankfurt
08/11/18,UEL,Apollon,2-3,Eintracht Frankfurt
11/11/18,BUN,Eintracht Frankfurt,3-0,Schalke 04
24/11/18,BUN,Augsburg,1-3,Eintracht Frankfurt
29/11/18,UEL,Eintracht Frankfurt,4-0,Marseille
02/12/18,BUN,Eintracht Frankfurt,1-2,Wolfsburg
08/12/18,BUN,Hertha Berlin,1-0,Eintracht Frankfurt
13/12/18,UEL,Lazio,1-2,Eintracht Frankfurt
16/12/18,BUN,Eintracht Frankfurt,2-1,Bayer Leverkusen
19/12/18,BUN,Mainz,2-2,Eintracht Frankfurt
22/12/18,BUN,Eintracht Frankfurt,0-3,Bayern Munich
25/02/17,BUN,Hertha Berlin,2-0,Eintracht Frankfurt
28/02/17,DFP,Eintracht Frankfurt,1-0,Arminia Bielefeld
05/03/17,BUN,Eintracht Frankfurt,1-2,Freiburg
07/03/17,CLF,Hessen Dreieich,2-1,Eintracht Frankfurt
11/03/17,BUN,Bayern Munich,3-0,Eintracht Frankfurt
18/03/17,BUN,Eintracht Frankfurt,0-0,Hamburg
24/03/17,CLF,Eintracht Frankfurt,0-1,Würzburger Kickers
01/04/17,BUN,Eintracht Frankfurt,0-0,Borussia M'gladbach
04/04/17,BUN,FC Cologne,1-0,Eintracht Frankfurt
07/04/17,BUN,Eintracht Frankfurt,2-2,Werder Bremen
15/04/17,BUN,Borussia Dortmund,3-1,Eintracht Frankfurt
22/04/17,BUN,Eintracht Frankfurt,3-1,Augsburg
25/04/17,DFP,Borussia M'gladbach,P1-1P,Eintracht Frankfurt
30/04/17,BUN,Hoffenheim,1-0,Eintracht Frankfurt
06/05/17,BUN,Eintracht Frankfurt,0-2,Wolfsburg
13/05/17,BUN,Mainz,4-2,Eintracht Frankfurt
20/05/17,BUN,Eintracht Frankfurt,2-2,RB Leipzig
27/05/17,DFP,Eintracht Frankfurt,1-2,Borussia Dortmund
04/07/17,CLF,Heftrich,0-15,Eintracht Frankfurt
08/07/17,CLF,Seattle Sounders,1-1,Eintracht Frankfurt
15/07/17,CLF,SJ Earthquakes,4-1,Eintracht Frankfurt
18/07/17,CLF,Columbus Crew,1-0,Eintracht Frankfurt
27/07/17,CLF,Eintracht Frankfurt,1-1,Sassuolo
30/07/17,CLF,Eintracht Frankfurt,1-1,Benevento
05/08/17,CLF,Eintracht Frankfurt,3-0,Real Betis
06/08/17,CLF,Eintracht Frankfurt,5-2,FSV Frankfurt
12/08/17,DFP,Erndtebrück,0-3,Eintracht Frankfurt
20/08/17,BUN,Freiburg,0-0,Eintracht Frankfurt
26/08/17,BUN,Eintracht Frankfurt,0-1,Wolfsburg
09/09/17,BUN,Borussia M'gladbach,0-1,Eintracht Frankfurt
16/09/17,BUN,Eintracht Frankfurt,1-2,Augsburg
20/09/17,BUN,FC Cologne,0-1,Eintracht Frankfurt
23/09/17,BUN,RB Leipzig,2-1,Eintracht Frankfurt
30/09/17,BUN,Eintracht Frankfurt,2-1,Stuttgart
14/10/17,BUN,Hannover 96,1-2,Eintracht Frankfurt
21/10/17,BUN,Eintracht Frankfurt,2-2,Borussia Dortmund
24/10/17,DFP,Schweinfurt,0-4,Eintracht Frankfurt
27/10/17,BUN,Mainz,1-1,Eintracht Frankfurt
03/11/17,BUN,Eintracht Frankfurt,2-1,Werder Bremen
10/11/17,CLF,Eintracht Frankfurt,5-3,Sandhausen
18/11/17,BUN,Hoffenheim,1-1,Eintracht Frankfurt
25/11/17,BUN,Eintracht Frankfurt,0-1,Bayer Leverkusen
03/12/17,BUN,Hertha Berlin,1-2,Eintracht Frankfurt
09/12/17,BUN,Eintracht Frankfurt,0-1,Bayern Munich
12/12/17,BUN,Hamburg,1-2,Eintracht Frankfurt
16/12/17,BUN,Eintracht Frankfurt,2-2,Schalke 04
20/12/17,DFP,Heidenheim,E1-2E,Eintracht Frankfurt
06/01/18,CLF,Eintracht Frankfurt,3-1,Erzgebirge Aue
13/01/18,BUN,Eintracht Frankfurt,1-1,Freiburg
20/01/18,BUN,Wolfsburg,1-3,Eintracht Frankfurt
06/02/16,BUN,Eintracht Frankfurt,2-4,Stuttgart
13/02/16,BUN,FC Cologne,3-1,Eintracht Frankfurt
19/02/16,BUN,Eintracht Frankfurt,0-0,Hamburg
28/02/16,BUN,Eintracht Frankfurt,0-0,Schalke 04
02/03/16,BUN,Hertha Berlin,2-0,Eintracht Frankfurt
05/03/16,BUN,Eintracht Frankfurt,1-1,Ingolstadt
12/03/16,BUN,Borussia M'gladbach,3-0,Eintracht Frankfurt
19/03/16,BUN,Eintracht Frankfurt,1-0,Hannover 96
02/04/16,BUN,Bayern Munich,1-0,Eintracht Frankfurt
09/04/16,BUN,Eintracht Frankfurt,0-2,Hoffenheim
16/04/16,BUN,Bayer Leverkusen,3-0,Eintracht Frankfurt
24/04/16,BUN,Eintracht Frankfurt,2-1,Mainz
30/04/16,BUN,Darmstadt,1-2,Eintracht Frankfurt
