Date,Competition,Home team,Score,Away team
20/05/23,BUN,Bayern Munich,1-3,RB Leipzig
27/05/23,BUN,FC Cologne,1-2,Bayern Munich
26/07/23,CLF,Bayern Munich,1-2,Manchester City
29/07/23,CLF,Kawasaki Frontale,0-1,Bayern Munich
02/08/23,CLF,Liverpool,3-4,Bayern Munich
07/08/23,CLF,Bayern Munich,4-2,Monaco
12/08/23,SUC,Bayern Munich,0-3,RB Leipzig
28/08/21,BUN,Bayern Munich,5-0,Hertha Berlin
11/09/21,BUN,RB Leipzig,1-4,Bayern Munich
14/09/21,UCL,Barcelona,0-3,Bayern Munich
18/09/21,BUN,Bayern Munich,7-0,Bochum
24/09/21,BUN,Greuther Fürth,1-3,Bayern Munich
29/09/21,UCL,Bayern Munich,5-0,Dinamo Kiev
03/10/21,BUN,Bayern Munich,1-2,Eintracht Frankfurt
17/10/21,BUN,Bayer Leverkusen,1-5,Bayern Munich
20/10/21,UCL,Benfica,0-4,Bayern Munich
23/10/21,BUN,Bayern Munich,4-0,Hoffenheim
27/10/21,DFP,Borussia M'gladbach,5-0,Bayern Munich
30/10/21,BUN,Union Berlin,2-5,Bayern Munich
02/11/21,UCL,Bayern Munich,5-2,Benfica
06/11/21,BUN,Bayern Munich,2-1,Freiburg
19/11/21,BUN,Augsburg,2-1,Bayern Munich
23/11/21,UCL,Dinamo Kiev,1-2,Bayern Munich
27/11/21,BUN,Bayern Munich,1-0,Arminia Bielefeld
04/12/21,BUN,Borussia Dortmund,2-3,Bayern Munich
08/12/21,UCL,Bayern Munich,3-0,Barcelona
11/12/21,BUN,Bayern Munich,2-1,Mainz
14/12/21,BUN,Stuttgart,0-5,Bayern Munich
17/12/21,BUN,Bayern Munich,4-0,Wolfsburg
07/01/22,BUN,Bayern Munich,1-2,Borussia M'gladbach
15/01/22,BUN,FC Cologne,0-4,Bayern Munich
23/01/22,BUN,Hertha Berlin,1-4,Bayern Munich
05/02/22,BUN,Bayern Munich,3-2,RB Leipzig
12/02/22,BUN,Bochum,4-2,Bayern Munich
16/02/22,UCL,Salzburg,1-1,Bayern Munich
20/02/22,BUN,Bayern Munich,4-1,Greuther Fürth
26/02/22,BUN,Eintracht Frankfurt,0-1,Bayern Munich
05/03/22,BUN,Bayern Munich,1-1,Bayer Leverkusen
08/03/22,UCL,Bayern Munich,7-1,Salzburg
12/03/22,BUN,Hoffenheim,1-1,Bayern Munich
19/03/22,BUN,Bayern Munich,4-0,Union Berlin
02/04/22,BUN,Freiburg,1-4,Bayern Munich
06/04/22,UCL,Villarreal,1-0,Bayern Munich
09/04/22,BUN,Bayern Munich,1-0,Augsburg
12/04/22,UCL,Bayern Munich,1-1,Villarreal
17/04/22,BUN,Arminia Bielefeld,0-3,Bayern Munich
23/04/22,BUN,Bayern Munich,3-1,Borussia Dortmund
30/04/22,BUN,Mainz,3-1,Bayern Munich
08/05/22,BUN,Bayern Munich,2-2,Stuttgart
14/05/22,BUN,Wolfsburg,2-2,Bayern Munich
21/07/22,CLF,D.C. United,2-6,Bayern Munich
24/07/22,CLF,Bayern Munich,0-1,Manchester City
30/07/22,SUC,RB Leipzig,3-5,Bayern Munich
05/08/22,BUN,Eintracht Frankfurt,1-6,Bayern Munich
14/08/22,BUN,Bayern Munich,2-0,Wolfsburg
21/08/22,BUN,Bochum,0-7,Bayern Munich
27/08/22,BUN,Bayern Munich,1-1,Borussia M'gladbach
24/10/20,BUN,Bayern Munich,5-0,Eintracht Frankfurt
27/10/20,UCL,Lokomotiv Moscow,1-2,Bayern Munich
31/10/20,BUN,FC Cologne,1-2,Bayern Munich
03/11/20,UCL,Salzburg,2-6,Bayern Munich
07/11/20,BUN,Borussia Dortmund,2-3,Bayern Munich
21/11/20,BUN,Bayern Munich,1-1,Werder Bremen
25/11/20,UCL,Bayern Munich,3-1,Salzburg
28/11/20,BUN,Stuttgart,1-3,Bayern Munich
01/12/20,UCL,Atletico Madrid,1-1,Bayern Munich
05/12/20,BUN,Bayern Munich,3-3,RB Leipzig
09/12/20,UCL,Bayern Munich,2-0,Lokomotiv Moscow
12/12/20,BUN,Union Berlin,1-1,Bayern Munich
16/12/20,BUN,Bayern Munich,2-1,Wolfsburg
19/12/20,BUN,Bayer Leverkusen,1-2,Bayern Munich
03/01/21,BUN,Bayern Munich,5-2,Mainz
08/01/21,BUN,Borussia M'gladbach,3-2,Bayern Munich
13/01/21,DFP,Holstein Kiel,P2-2P,Bayern Munich
17/01/21,BUN,Bayern Munich,2-1,Freiburg
20/01/21,BUN,Augsburg,0-1,Bayern Munich
24/01/21,BUN,Schalke 04,0-4,Bayern Munich
30/01/21,BUN,Bayern Munich,4-1,Hoffenheim
05/02/21,BUN,Hertha Berlin,0-1,Bayern Munich
08/02/21,FCW,Al Ahly,0-2,Bayern Munich
11/02/21,FCW,Bayern Munich,1-0,Tigres UANL
15/02/21,BUN,Bayern Munich,3-3,Arminia Bielefeld
20/02/21,BUN,Eintracht Frankfurt,2-1,Bayern Munich
23/02/21,UCL,Lazio,1-4,Bayern Munich
27/02/21,BUN,Bayern Munich,5-1,FC Cologne
06/03/21,BUN,Bayern Munich,4-2,Borussia Dortmund
13/03/21,BUN,Werder Bremen,1-3,Bayern Munich
17/03/21,UCL,Bayern Munich,2-1,Lazio
20/03/21,BUN,Bayern Munich,4-0,Stuttgart
03/04/21,BUN,RB Leipzig,0-1,Bayern Munich
07/04/21,UCL,Bayern Munich,2-3,PSG
10/04/21,BUN,Bayern Munich,1-1,Union Berlin
13/04/21,UCL,PSG,0-1,Bayern Munich
17/04/21,BUN,Wolfsburg,2-3,Bayern Munich
20/04/21,BUN,Bayern Munich,2-0,Bayer Leverkusen
24/04/21,BUN,Mainz,2-1,Bayern Munich
08/05/21,BUN,Bayern Munich,6-0,Borussia M'gladbach
15/05/21,BUN,Freiburg,2-2,Bayern Munich
22/05/21,BUN,Bayern Munich,5-2,Augsburg
17/07/21,CLF,FC Cologne,3-2,Bayern Munich
24/07/21,CLF,Bayern Munich,2-2,Ajax
28/07/21,CLF,Bayern Munich,0-2,Borussia M'gladbach
31/07/21,CLF,Bayern Munich,0-3,Napoli
13/08/21,BUN,Borussia M'gladbach,1-1,Bayern Munich
17/08/21,SUC,Borussia Dortmund,1-3,Bayern Munich
22/08/21,BUN,Bayern Munich,3-2,FC Cologne
25/08/21,DFP,Bremer SV,0-12,Bayern Munich
22/10/19,UCL,Olympiakos,2-3,Bayern Munich
26/10/19,BUN,Bayern Munich,2-1,Union Berlin
29/10/19,DFP,Bochum,1-2,Bayern Munich
02/11/19,BUN,Eintracht Frankfurt,5-1,Bayern Munich
06/11/19,UCL,Bayern Munich,2-0,Olympiakos
09/11/19,BUN,Bayern Munich,4-0,Borussia Dortmund
23/11/19,BUN,Fortuna Düsseldorf,0-4,Bayern Munich
26/11/19,UCL,Red Star Belgrade,0-6,Bayern Munich
30/11/19,BUN,Bayern Munich,1-2,Bayer Leverkusen
07/12/19,BUN,Borussia M'gladbach,2-1,Bayern Munich
11/12/19,UCL,Bayern Munich,3-1,Tottenham Hotspur
14/12/19,BUN,Bayern Munich,6-1,Werder Bremen
18/12/19,BUN,Freiburg,1-3,Bayern Munich
21/12/19,BUN,Bayern Munich,2-0,Wolfsburg
11/01/20,CLF,Nürnberg,5-2,Bayern Munich
19/01/20,BUN,Hertha Berlin,0-4,Bayern Munich
25/01/20,BUN,Bayern Munich,5-0,Schalke 04
01/02/20,BUN,Mainz,1-3,Bayern Munich
05/02/20,DFP,Bayern Munich,4-3,Hoffenheim
09/02/20,BUN,Bayern Munich,0-0,RB Leipzig
16/02/20,BUN,FC Cologne,1-4,Bayern Munich
21/02/20,BUN,Bayern Munich,3-2,Paderborn
25/02/20,UCL,Chelsea,0-3,Bayern Munich
29/02/20,BUN,Hoffenheim,0-6,Bayern Munich
03/03/20,DFP,Schalke 04,0-1,Bayern Munich
08/03/20,BUN,Bayern Munich,2-0,Augsburg
17/05/20,BUN,Union Berlin,0-2,Bayern Munich
23/05/20,BUN,Bayern Munich,5-2,Eintracht Frankfurt
26/05/20,BUN,Borussia Dortmund,0-1,Bayern Munich
30/05/20,BUN,Bayern Munich,5-0,Fortuna Düsseldorf
06/06/20,BUN,Bayer Leverkusen,2-4,Bayern Munich
10/06/20,DFP,Bayern Munich,2-1,Eintracht Frankfurt
13/06/20,BUN,Bayern Munich,2-1,Borussia M'gladbach
16/06/20,BUN,Werder Bremen,0-1,Bayern Munich
20/06/20,BUN,Bayern Munich,3-1,Freiburg
27/06/20,BUN,Wolfsburg,0-4,Bayern Munich
04/07/20,DFP,Bayer Leverkusen,2-4,Bayern Munich
31/07/20,CLF,Bayern Munich,1-0,Marseille
08/08/20,UCL,Bayern Munich,4-1,Chelsea
14/08/20,UCL,Barcelona,2-8,Bayern Munich
19/08/20,UCL,Lyon,0-3,Bayern Munich
23/08/20,UCL,PSG,0-1,Bayern Munich
18/09/20,BUN,Bayern Munich,8-0,Schalke 04
24/09/20,USC,Bayern Munich,E2-1E,Sevilla
27/09/20,BUN,Hoffenheim,4-1,Bayern Munich
30/09/20,SUC,Bayern Munich,3-2,Borussia Dortmund
04/10/20,BUN,Bayern Munich,4-3,Hertha Berlin
15/10/20,DFP,Düren Merzenich,0-3,Bayern Munich
17/10/20,BUN,Arminia Bielefeld,1-4,Bayern Munich
21/10/20,UCL,Bayern Munich,4-0,Atletico Madrid
24/11/18,BUN,Bayern Munich,3-3,Fortuna Düsseldorf
27/11/18,UCL,Bayern Munich,5-1,Benfica
01/12/18,BUN,Werder Bremen,1-2,Bayern Munich
08/12/18,BUN,Bayern Munich,3-0,Nürnberg
12/12/18,UCL,Ajax,3-3,Bayern Munich
15/12/18,BUN,Hannover 96,0-4,Bayern Munich
19/12/18,BUN,Bayern Munich,1-0,RB Leipzig
22/12/18,BUN,Eintracht Frankfurt,0-3,Bayern Munich
18/01/19,BUN,Hoffenheim,1-3,Bayern Munich
27/01/19,BUN,Bayern Munich,4-1,Stuttgart
02/02/19,BUN,Bayer Leverkusen,3-1,Bayern Munich
06/02/19,DFP,Hertha Berlin,E2-3E,Bayern Munich
09/02/19,BUN,Bayern Munich,3-1,Schalke 04
15/02/19,BUN,Augsburg,2-3,Bayern Munich
19/02/19,UCL,Liverpool,0-0,Bayern Munich
23/02/19,BUN,Bayern Munich,1-0,Hertha Berlin
02/03/19,BUN,Borussia M'gladbach,1-5,Bayern Munich
09/03/19,BUN,Bayern Munich,6-0,Wolfsburg
13/03/19,UCL,Bayern Munich,1-3,Liverpool
17/03/19,BUN,Bayern Munich,6-0,Mainz
30/03/19,BUN,Freiburg,1-1,Bayern Munich
03/04/19,DFP,Bayern Munich,5-4,Heidenheim
06/04/19,BUN,Bayern Munich,5-0,Borussia Dortmund
14/04/19,BUN,Fortuna Düsseldorf,1-4,Bayern Munich
20/04/19,BUN,Bayern Munich,1-0,Werder Bremen
24/04/19,DFP,Werder Bremen,2-3,Bayern Munich
28/04/19,BUN,Nürnberg,1-1,Bayern Munich
04/05/19,BUN,Bayern Munich,3-1,Hannover 96
11/05/19,BUN,RB Leipzig,0-0,Bayern Munich
18/05/19,BUN,Bayern Munich,5-1,Eintracht Frankfurt
25/05/19,DFP,RB Leipzig,0-3,Bayern Munich
27/05/19,CLF,Kaiserslautern,1-1,Bayern Munich
29/05/19,HYF,China PR,CANC,Bayern Munich
18/07/19,ICC,Arsenal,2-1,Bayern Munich
21/07/19,ICC,Bayern Munich,3-1,Real Madrid
24/07/19,ICC,Bayern Munich,1-0,AC Milan
30/07/19,AUC,Bayern Munich,6-1,Fenerbahce
31/07/19,AUC,Tottenham Hotspur,P2-2P,Bayern Munich
03/08/19,SUC,Borussia Dortmund,2-0,Bayern Munich
12/08/19,DFP,Energie Cottbus,1-3,Bayern Munich
16/08/19,BUN,Bayern Munich,2-2,Hertha Berlin
24/08/19,BUN,Schalke 04,0-3,Bayern Munich
31/08/19,BUN,Bayern Munich,6-1,Mainz
14/09/19,BUN,RB Leipzig,1-1,Bayern Munich
18/09/19,UCL,Bayern Munich,3-0,Red Star Belgrade
21/09/19,BUN,Bayern Munich,4-0,FC Cologne
28/09/19,BUN,Paderborn,2-3,Bayern Munich
01/10/19,UCL,Tottenham Hotspur,2-7,Bayern Munich
05/10/19,BUN,Bayern Munich,1-2,Hoffenheim
19/10/19,BUN,Augsburg,2-2,Bayern Munich
12/01/18,BUN,Bayer Leverkusen,1-3,Bayern Munich
21/01/18,BUN,Bayern Munich,4-2,Werder Bremen
27/01/18,BUN,Bayern Munich,5-2,Hoffenheim
03/02/18,BUN,Mainz,0-2,Bayern Munich
06/02/18,DFP,Paderborn,0-6,Bayern Munich
10/02/18,BUN,Bayern Munich,2-1,Schalke 04
17/02/18,BUN,Wolfsburg,1-2,Bayern Munich
20/02/18,UCL,Bayern Munich,5-0,Besiktas
24/02/18,BUN,Bayern Munich,0-0,Hertha Berlin
04/03/18,BUN,Freiburg,0-4,Bayern Munich
10/03/18,BUN,Bayern Munich,6-0,Hamburg
14/03/18,UCL,Besiktas,1-3,Bayern Munich
18/03/18,BUN,RB Leipzig,2-1,Bayern Munich
31/03/18,BUN,Bayern Munich,6-0,Borussia Dortmund
03/04/18,UCL,Sevilla,1-2,Bayern Munich
07/04/18,BUN,Augsburg,1-4,Bayern Munich
11/04/18,UCL,Bayern Munich,0-0,Sevilla
14/04/18,BUN,Bayern Munich,5-1,Borussia M'gladbach
17/04/18,DFP,Bayer Leverkusen,2-6,Bayern Munich
21/04/18,BUN,Hannover 96,0-3,Bayern Munich
25/04/18,UCL,Bayern Munich,1-2,Real Madrid
28/04/18,BUN,Bayern Munich,4-1,Eintracht Frankfurt
01/05/18,UCL,Real Madrid,2-2,Bayern Munich
05/05/18,BUN,FC Cologne,1-3,Bayern Munich
12/05/18,BUN,Bayern Munich,1-4,Stuttgart
19/05/18,DFP,Bayern Munich,1-3,Eintracht Frankfurt
21/07/18,ICC,Bayern Munich,3-1,PSG
26/07/18,ICC,Juventus,2-0,Bayern Munich
29/07/18,ICC,Bayern Munich,2-3,Manchester City
05/08/18,CLF,Bayern Munich,1-0,Manchester United
12/08/18,SUC,Eintracht Frankfurt,0-5,Bayern Munich
15/08/18,CLF,Hamburg,1-4,Bayern Munich
18/08/18,DFP,Drochtersen / Assel,0-1,Bayern Munich
24/08/18,BUN,Bayern Munich,3-1,Hoffenheim
28/08/18,CLF,Bayern Munich,4-0,Chicago Fire
01/09/18,BUN,Stuttgart,0-3,Bayern Munich
15/09/18,BUN,Bayern Munich,3-1,Bayer Leverkusen
19/09/18,UCL,Benfica,0-2,Bayern Munich
22/09/18,BUN,Schalke 04,0-2,Bayern Munich
25/09/18,BUN,Bayern Munich,1-1,Augsburg
28/09/18,BUN,Hertha Berlin,2-0,Bayern Munich
02/10/18,UCL,Bayern Munich,1-1,Ajax
06/10/18,BUN,Bayern Munich,0-3,Borussia M'gladbach
20/10/18,BUN,Wolfsburg,1-3,Bayern Munich
23/10/18,UCL,AEK Athens,0-2,Bayern Munich
27/10/18,BUN,Mainz,1-2,Bayern Munich
30/10/18,DFP,Rödinghausen,1-2,Bayern Munich
03/11/18,BUN,Bayern Munich,1-1,Freiburg
07/11/18,UCL,Bayern Munich,2-0,AEK Athens
10/11/18,BUN,Borussia Dortmund,3-2,Bayern Munich
19/03/17,BUN,Borussia M'gladbach,0-1,Bayern Munich
01/04/17,BUN,Bayern Munich,6-0,Augsburg
04/04/17,BUN,Hoffenheim,1-0,Bayern Munich
08/04/17,BUN,Bayern Munich,4-1,Borussia Dortmund
12/04/17,UCL,Bayern Munich,1-2,Real Madrid
15/04/17,BUN,Bayer Leverkusen,0-0,Bayern Munich
18/04/17,UCL,Real Madrid,E4-2E,Bayern Munich
22/04/17,BUN,Bayern Munich,2-2,Mainz
26/04/17,DFP,Bayern Munich,2-3,Borussia Dortmund
29/04/17,BUN,Wolfsburg,0-6,Bayern Munich
06/05/17,BUN,Bayern Munich,1-0,Darmstadt
13/05/17,BUN,RB Leipzig,4-5,Bayern Munich
20/05/17,BUN,Bayern Munich,4-1,Freiburg
09/07/17,CLF,Erlangen-Bruck,1-9,Bayern Munich
19/07/17,ICC,Bayern Munich,P1-1P,Arsenal
22/07/17,ICC,Bayern Munich,0-4,AC Milan
25/07/17,ICC,Chelsea,2-3,Bayern Munich
27/07/17,ICC,Bayern Munich,0-2,Inter Milan
01/08/17,AUC,Bayern Munich,0-3,Liverpool
02/08/17,AUC,Bayern Munich,0-2,Napoli
05/08/17,SUC,Borussia Dortmund,P2-2P,Bayern Munich
12/08/17,DFP,Chemnitzer FC,0-5,Bayern Munich
18/08/17,BUN,Bayern Munich,3-1,Bayer Leverkusen
26/08/17,BUN,Werder Bremen,0-2,Bayern Munich
30/08/17,CLF,Kickers Offenbach,1-4,Bayern Munich
09/09/17,BUN,Hoffenheim,2-0,Bayern Munich
12/09/17,UCL,Bayern Munich,3-0,Anderlecht
16/09/17,BUN,Bayern Munich,4-0,Mainz
19/09/17,BUN,Schalke 04,0-3,Bayern Munich
22/09/17,BUN,Bayern Munich,2-2,Wolfsburg
27/09/17,UCL,PSG,3-0,Bayern Munich
01/10/17,BUN,Hertha Berlin,2-2,Bayern Munich
14/10/17,BUN,Bayern Munich,5-0,Freiburg
18/10/17,UCL,Bayern Munich,3-0,Celtic
21/10/17,BUN,Hamburg,0-1,Bayern Munich
25/10/17,DFP,RB Leipzig,P1-1P,Bayern Munich
28/10/17,BUN,Bayern Munich,2-0,RB Leipzig
31/10/17,UCL,Celtic,1-2,Bayern Munich
04/11/17,BUN,Borussia Dortmund,1-3,Bayern Munich
18/11/17,BUN,Bayern Munich,3-0,Augsburg
22/11/17,UCL,Anderlecht,1-2,Bayern Munich
25/11/17,BUN,Borussia M'gladbach,2-1,Bayern Munich
02/12/17,BUN,Bayern Munich,3-1,Hannover 96
05/12/17,UCL,Bayern Munich,3-1,PSG
09/12/17,BUN,Eintracht Frankfurt,0-1,Bayern Munich
13/12/17,BUN,Bayern Munich,1-0,FC Cologne
16/12/17,BUN,Stuttgart,0-1,Bayern Munich
20/12/17,DFP,Bayern Munich,2-1,Borussia Dortmund
06/01/18,CLF,Al Ahli,0-6,Bayern Munich
09/01/18,CLF,Bayern Munich,5-3,Sonnenhof Großaspach
27/04/16,UCL,Atletico Madrid,1-0,Bayern Munich
30/04/16,BUN,Bayern Munich,1-1,Borussia M'gladbach
03/05/16,UCL,Bayern Munich,2-1,Atletico Madrid
07/05/16,BUN,Ingolstadt,1-2,Bayern Munich
14/05/16,BUN,Bayern Munich,3-1,Hannover 96
21/05/16,DFP,Bayern Munich,P0-0P,Borussia Dortmund
16/07/16,CLF,Lippstadt 08,3-4,Bayern Munich
20/07/16,CLF,Bayern Munich,1-0,Manchester City
23/07/16,CLF,Landshut,0-3,Bayern Munich
28/07/16,ICC,Bayern Munich,P3-3P,AC Milan
30/07/16,ICC,Inter Milan,1-4,Bayern Munich
04/08/16,ICC,Bayern Munich,0-1,Real Madrid
14/08/16,SUC,Borussia Dortmund,0-2,Bayern Munich
19/08/16,DFP,Carl Zeiss Jena,0-5,Bayern Munich
26/08/16,BUN,Bayern Munich,6-0,Werder Bremen
09/09/16,BUN,Schalke 04,0-2,Bayern Munich
13/09/16,UCL,Bayern Munich,5-0,Rostov
17/09/16,BUN,Bayern Munich,3-1,Ingolstadt
21/09/16,BUN,Bayern Munich,3-0,Hertha Berlin
24/09/16,BUN,Hamburg,0-1,Bayern Munich
28/09/16,UCL,Atletico Madrid,1-0,Bayern Munich
01/10/16,BUN,Bayern Munich,1-1,FC Cologne
15/10/16,BUN,Eintracht Frankfurt,2-2,Bayern Munich
19/10/16,UCL,Bayern Munich,4-1,PSV
22/10/16,BUN,Bayern Munich,2-0,Borussia M'gladbach
26/10/16,DFP,Bayern Munich,3-1,Augsburg
29/10/16,BUN,Augsburg,1-3,Bayern Munich
01/11/16,UCL,PSV,1-2,Bayern Munich
05/11/16,BUN,Bayern Munich,1-1,Hoffenheim
19/11/16,BUN,Borussia Dortmund,1-0,Bayern Munich
23/11/16,UCL,Rostov,3-2,Bayern Munich
26/11/16,BUN,Bayern Munich,2-1,Bayer Leverkusen
02/12/16,BUN,Mainz,1-3,Bayern Munich
06/12/16,UCL,Bayern Munich,1-0,Atletico Madrid
10/12/16,BUN,Bayern Munich,5-0,Wolfsburg
18/12/16,BUN,Darmstadt,0-1,Bayern Munich
21/12/16,BUN,Bayern Munich,3-0,RB Leipzig
10/01/17,CLF,AS Eupen,0-5,Bayern Munich
20/01/17,BUN,Freiburg,1-2,Bayern Munich
28/01/17,BUN,Werder Bremen,1-2,Bayern Munich
04/02/17,BUN,Bayern Munich,1-1,Schalke 04
07/02/17,DFP,Bayern Munich,1-0,Wolfsburg
11/02/17,BUN,Ingolstadt,0-2,Bayern Munich
15/02/17,UCL,Bayern Munich,5-1,Arsenal
18/02/17,BUN,Hertha Berlin,1-1,Bayern Munich
25/02/17,BUN,Bayern Munich,8-0,Hamburg
01/03/17,DFP,Bayern Munich,3-0,Schalke 04
04/03/17,BUN,FC Cologne,0-3,Bayern Munich
07/03/17,UCL,Arsenal,1-5,Bayern Munich
11/03/17,BUN,Bayern Munich,3-0,Eintracht Frankfurt
09/08/15,DFP,Nöttingen,1-3,Bayern Munich
14/08/15,BUN,Bayern Munich,5-0,Hamburg
17/08/15,CLF,Dynamo Dresden,1-3,Bayern Munich
22/08/15,BUN,Hoffenheim,1-2,Bayern Munich
29/08/15,BUN,Bayern Munich,3-0,Bayer Leverkusen
30/08/15,HYF,Fanclub Red Power,0-5,Bayern Munich
03/09/15,CLF,Jahn Regensburg,3-1,Bayern Munich
12/09/15,BUN,Bayern Munich,2-1,Augsburg
16/09/15,UCL,Olympiakos,0-3,Bayern Munich
19/09/15,BUN,Darmstadt,0-3,Bayern Munich
22/09/15,BUN,Bayern Munich,5-1,Wolfsburg
26/09/15,BUN,Mainz,0-3,Bayern Munich
29/09/15,UCL,Bayern Munich,5-0,Dinamo Zagreb
04/10/15,BUN,Bayern Munich,5-1,Borussia Dortmund
17/10/15,BUN,Werder Bremen,0-1,Bayern Munich
20/10/15,UCL,Arsenal,2-0,Bayern Munich
24/10/15,BUN,Bayern Munich,4-0,FC Cologne
27/10/15,DFP,Wolfsburg,1-3,Bayern Munich
