Date,Competition,Home team,Score,Away team
15/08/21,LAL,Celta Vigo,1-2,Atletico Madrid
22/08/21,LAL,Atletico Madrid,1-0,Elche
29/08/21,LAL,Atletico Madrid,2-2,Villarreal
12/09/21,LAL,Espanyol,1-2,Atletico Madrid
15/09/21,UCL,Atletico Madrid,0-0,Porto
18/09/21,LAL,Atletico Madrid,0-0,Athletic Bilbao
21/09/21,LAL,Getafe,1-2,Atletico Madrid
25/09/21,LAL,Alaves,1-0,Atletico Madrid
28/09/21,UCL,AC Milan,1-2,Atletico Madrid
02/10/21,LAL,Atletico Madrid,2-0,Barcelona
19/10/21,UCL,Atletico Madrid,2-3,Liverpool
24/10/21,LAL,Atletico Madrid,2-2,Real Sociedad
28/10/21,LAL,Levante,2-2,Atletico Madrid
31/10/21,LAL,Atletico Madrid,3-0,Real Betis
03/11/21,UCL,Liverpool,2-0,Atletico Madrid
26/11/19,UCL,Juventus,1-0,Atletico Madrid
01/12/19,LAL,Atletico Madrid,0-1,Barcelona
06/12/19,LAL,Villarreal,0-0,Atletico Madrid
11/12/19,UCL,Atletico Madrid,2-0,Lokomotiv Moscow
14/12/19,LAL,Atletico Madrid,2-0,Osasuna
22/12/19,LAL,Real Betis,1-2,Atletico Madrid
04/01/20,LAL,Atletico Madrid,2-1,Levante
09/01/20,SUC,Barcelona,2-3,Atletico Madrid
12/01/20,SUC,Real Madrid,P0-0P,Atletico Madrid
18/01/20,LAL,Eibar,2-0,Atletico Madrid
23/01/20,CDR,Cultural Leonesa,E2-1E,Atletico Madrid
26/01/20,LAL,Atletico Madrid,0-0,Leganes
01/02/20,LAL,Real Madrid,1-0,Atletico Madrid
08/02/20,LAL,Atletico Madrid,1-0,Granada
14/02/20,LAL,Valencia,2-2,Atletico Madrid
18/02/20,UCL,Atletico Madrid,1-0,Liverpool
23/02/20,LAL,Atletico Madrid,3-1,Villarreal
01/03/20,LAL,Espanyol,1-1,Atletico Madrid
07/03/20,LAL,Atletico Madrid,2-2,Sevilla
11/03/20,UCL,Liverpool,E2-3E,Atletico Madrid
14/06/20,LAL,Athletic Bilbao,1-1,Atletico Madrid
17/06/20,LAL,Osasuna,0-5,Atletico Madrid
20/06/20,LAL,Atletico Madrid,1-0,Real Valladolid
23/06/20,LAL,Levante,0-1,Atletico Madrid
27/06/20,LAL,Atletico Madrid,2-1,Alaves
30/06/20,LAL,Barcelona,2-2,Atletico Madrid
03/07/20,LAL,Atletico Madrid,3-0,Mallorca
07/07/20,LAL,Celta Vigo,1-1,Atletico Madrid
11/07/20,LAL,Atletico Madrid,1-0,Real Betis
16/07/20,LAL,Getafe,0-2,Atletico Madrid
19/07/20,LAL,Atletico Madrid,1-1,Real Sociedad
13/08/20,UCL,RB Leipzig,2-1,Atletico Madrid
27/09/20,LAL,Atletico Madrid,6-1,Granada
30/09/20,LAL,Huesca,0-0,Atletico Madrid
03/10/20,LAL,Atletico Madrid,0-0,Villarreal
17/10/20,LAL,Celta Vigo,0-2,Atletico Madrid
21/10/20,UCL,Bayern Munich,4-0,Atletico Madrid
24/10/20,LAL,Atletico Madrid,2-0,Real Betis
27/10/20,UCL,Atletico Madrid,3-2,Salzburg
31/10/20,LAL,Osasuna,1-3,Atletico Madrid
03/11/20,UCL,Lokomotiv Moscow,1-1,Atletico Madrid
07/11/20,LAL,Atletico Madrid,4-0,Cadiz
21/11/20,LAL,Atletico Madrid,1-0,Barcelona
25/11/20,UCL,Atletico Madrid,0-0,Lokomotiv Moscow
28/11/20,LAL,Valencia,0-1,Atletico Madrid
01/12/20,UCL,Atletico Madrid,1-1,Bayern Munich
05/12/20,LAL,Atletico Madrid,2-0,Real Valladolid
09/12/20,UCL,Salzburg,0-2,Atletico Madrid
12/12/20,LAL,Real Madrid,2-0,Atletico Madrid
16/12/20,CDR,Cardassar,0-3,Atletico Madrid
06/01/19,LAL,Sevilla,1-1,Atletico Madrid
09/01/19,CDR,Girona,1-1,Atletico Madrid
13/01/19,LAL,Atletico Madrid,1-0,Levante
16/01/19,CDR,Atletico Madrid,3-3,Girona
19/01/19,LAL,Huesca,0-3,Atletico Madrid
26/01/19,LAL,Atletico Madrid,2-0,Getafe
03/02/19,LAL,Real Betis,1-0,Atletico Madrid
09/02/19,LAL,Atletico Madrid,1-3,Real Madrid
16/02/19,LAL,Rayo Vallecano,0-1,Atletico Madrid
20/02/19,UCL,Atletico Madrid,2-0,Juventus
24/02/19,LAL,Atletico Madrid,2-0,Villarreal
03/03/19,LAL,Real Sociedad,0-2,Atletico Madrid
09/03/19,LAL,Atletico Madrid,1-0,Leganes
12/03/19,UCL,Juventus,3-0,Atletico Madrid
16/03/19,LAL,Athletic Bilbao,2-0,Atletico Madrid
30/03/19,LAL,Alaves,0-4,Atletico Madrid
02/04/19,LAL,Atletico Madrid,2-0,Girona
06/04/19,LAL,Barcelona,2-0,Atletico Madrid
13/04/19,LAL,Atletico Madrid,2-0,Celta Vigo
20/04/19,LAL,Eibar,0-1,Atletico Madrid
24/04/19,LAL,Atletico Madrid,3-2,Valencia
27/04/19,LAL,Atletico Madrid,1-0,Real Valladolid
04/05/19,LAL,Espanyol,3-0,Atletico Madrid
12/05/19,LAL,Atletico Madrid,1-1,Sevilla
18/05/19,LAL,Levante,2-2,Atletico Madrid
21/05/19,CLF,Beitar Jerusalem,2-1,Atletico Madrid
20/07/19,CLF,Numancia,0-3,Atletico Madrid
24/07/19,ICC,Guadalajara,P0-0P,Atletico Madrid
27/07/19,ICC,Real Madrid,3-7,Atletico Madrid
01/08/19,MLA,MLS All-Stars,0-3,Atletico Madrid
03/08/19,CLF,Atlético San Luis,1-2,Atletico Madrid
10/08/19,ICC,Atletico Madrid,2-1,Juventus
18/08/19,LAL,Atletico Madrid,1-0,Getafe
25/08/19,LAL,Leganes,0-1,Atletico Madrid
01/09/19,LAL,Atletico Madrid,3-2,Eibar
14/09/19,LAL,Real Sociedad,2-0,Atletico Madrid
18/09/19,UCL,Atletico Madrid,2-2,Juventus
21/09/19,LAL,Atletico Madrid,0-0,Celta Vigo
25/09/19,LAL,Mallorca,0-2,Atletico Madrid
28/09/19,LAL,Atletico Madrid,0-0,Real Madrid
01/10/19,UCL,Lokomotiv Moscow,0-2,Atletico Madrid
06/10/19,LAL,Real Valladolid,0-0,Atletico Madrid
19/10/19,LAL,Atletico Madrid,1-1,Valencia
22/10/19,UCL,Atletico Madrid,1-0,Bayer Leverkusen
26/10/19,LAL,Atletico Madrid,2-0,Athletic Bilbao
29/10/19,LAL,Alaves,1-1,Atletico Madrid
02/11/19,LAL,Sevilla,1-1,Atletico Madrid
06/11/19,UCL,Bayer Leverkusen,2-1,Atletico Madrid
10/11/19,LAL,Atletico Madrid,3-1,Espanyol
23/11/19,LAL,Granada,1-1,Atletico Madrid
08/03/18,UEL,Atletico Madrid,3-0,Lokomotiv Moscow
11/03/18,LAL,Atletico Madrid,3-0,Celta Vigo
15/03/18,UEL,Lokomotiv Moscow,1-5,Atletico Madrid
18/03/18,LAL,Villarreal,2-1,Atletico Madrid
01/04/18,LAL,Atletico Madrid,1-0,Deportivo La Coruña
05/04/18,UEL,Atletico Madrid,2-0,Sporting Lisbon
08/04/18,LAL,Real Madrid,1-1,Atletico Madrid
12/04/18,UEL,Sporting Lisbon,1-0,Atletico Madrid
15/04/18,LAL,Atletico Madrid,3-0,Levante
19/04/18,LAL,Real Sociedad,3-0,Atletico Madrid
22/04/18,LAL,Atletico Madrid,0-0,Real Betis
26/04/18,UEL,Arsenal,1-1,Atletico Madrid
29/04/18,LAL,Alaves,0-1,Atletico Madrid
03/05/18,UEL,Atletico Madrid,1-0,Arsenal
06/05/18,LAL,Atletico Madrid,0-2,Espanyol
12/05/18,LAL,Getafe,0-1,Atletico Madrid
16/05/18,UEL,Marseille,0-3,Atletico Madrid
20/05/18,LAL,Atletico Madrid,2-2,Eibar
22/05/18,HYF,Nigeria B,2-3,Atletico Madrid
26/07/18,ICC,Atletico Madrid,P1-1P,Arsenal
30/07/18,ICC,PSG,3-2,Atletico Madrid
05/08/18,CLF,Stuttgart,1-1,Atletico Madrid
08/08/18,CLF,Cagliari,0-1,Atletico Madrid
11/08/18,ICC,Atletico Madrid,0-1,Inter Milan
15/08/18,USC,Real Madrid,E2-4E,Atletico Madrid
20/08/18,LAL,Valencia,1-1,Atletico Madrid
25/08/18,LAL,Atletico Madrid,1-0,Rayo Vallecano
01/09/18,LAL,Celta Vigo,2-0,Atletico Madrid
15/09/18,LAL,Atletico Madrid,1-1,Eibar
18/09/18,UCL,Monaco,1-2,Atletico Madrid
22/09/18,LAL,Getafe,0-2,Atletico Madrid
25/09/18,LAL,Atletico Madrid,3-0,Huesca
29/09/18,LAL,Real Madrid,0-0,Atletico Madrid
03/10/18,UCL,Atletico Madrid,3-1,Club Brugge
07/10/18,LAL,Atletico Madrid,1-0,Real Betis
20/10/18,LAL,Villarreal,1-1,Atletico Madrid
24/10/18,UCL,Borussia Dortmund,4-0,Atletico Madrid
27/10/18,LAL,Atletico Madrid,2-0,Real Sociedad
30/10/18,CDR,Sant Andreu,0-1,Atletico Madrid
03/11/18,LAL,Leganes,1-1,Atletico Madrid
06/11/18,UCL,Atletico Madrid,2-0,Borussia Dortmund
10/11/18,LAL,Atletico Madrid,3-2,Athletic Bilbao
24/11/18,LAL,Atletico Madrid,1-1,Barcelona
28/11/18,UCL,Atletico Madrid,2-0,Monaco
02/12/18,LAL,Girona,1-1,Atletico Madrid
05/12/18,CDR,Atletico Madrid,4-0,Sant Andreu
08/12/18,LAL,Atletico Madrid,3-0,Alaves
11/12/18,UCL,Club Brugge,0-0,Atletico Madrid
15/12/18,LAL,Real Valladolid,2-3,Atletico Madrid
22/12/18,LAL,Atletico Madrid,1-0,Espanyol
21/05/17,LAL,Atletico Madrid,3-1,Athletic Bilbao
22/07/17,CLF,Numancia,CANC,Atletico Madrid
26/07/17,CLF,Toluca,0-0,Atletico Madrid
01/08/17,AUC,Atletico Madrid,2-1,Napoli
02/08/17,AUC,Liverpool,P1-1P,Atletico Madrid
06/08/17,CLF,Brighton & Hove Albion,2-3,Atletico Madrid
11/08/17,CLF,Getafe,0-0,Atletico Madrid
12/08/17,CLF,Leganes,0-1,Atletico Madrid
19/08/17,LAL,Girona,2-2,Atletico Madrid
26/08/17,LAL,Las Palmas,1-5,Atletico Madrid
09/09/17,LAL,Valencia,0-0,Atletico Madrid
12/09/17,UCL,Roma,0-0,Atletico Madrid
16/09/17,LAL,Atletico Madrid,1-0,Malaga
20/09/17,LAL,Athletic Bilbao,1-2,Atletico Madrid
23/09/17,LAL,Atletico Madrid,2-0,Sevilla
27/09/17,UCL,Atletico Madrid,1-2,Chelsea
30/09/17,LAL,Leganes,0-0,Atletico Madrid
14/10/17,LAL,Atletico Madrid,1-1,Barcelona
18/10/17,UCL,Qarabag,0-0,Atletico Madrid
22/10/17,LAL,Celta Vigo,0-1,Atletico Madrid
25/10/17,CDR,Elche,1-1,Atletico Madrid
28/10/17,LAL,Atletico Madrid,1-1,Villarreal
31/10/17,UCL,Atletico Madrid,1-1,Qarabag
04/11/17,LAL,Deportivo La Coruña,0-1,Atletico Madrid
18/11/17,LAL,Atletico Madrid,0-0,Real Madrid
22/11/17,UCL,Atletico Madrid,2-0,Roma
25/11/17,LAL,Levante,0-5,Atletico Madrid
29/11/17,CDR,Atletico Madrid,3-0,Elche
02/12/17,LAL,Atletico Madrid,2-1,Real Sociedad
05/12/17,UCL,Chelsea,1-1,Atletico Madrid
10/12/17,LAL,Real Betis,0-1,Atletico Madrid
16/12/17,LAL,Atletico Madrid,1-0,Alaves
22/12/17,LAL,Espanyol,1-0,Atletico Madrid
30/12/17,OCM,Al Ahly,2-3,Atletico Madrid
03/01/18,CDR,Lleida Esportiu,0-4,Atletico Madrid
06/01/18,LAL,Atletico Madrid,2-0,Getafe
09/01/18,CDR,Atletico Madrid,3-0,Lleida Esportiu
13/01/18,LAL,Eibar,0-1,Atletico Madrid
17/01/18,CDR,Atletico Madrid,1-2,Sevilla
20/01/18,LAL,Atletico Madrid,1-1,Girona
23/01/18,CDR,Sevilla,3-1,Atletico Madrid
28/01/18,LAL,Atletico Madrid,3-0,Las Palmas
04/02/18,LAL,Atletico Madrid,1-0,Valencia
10/02/18,LAL,Malaga,0-1,Atletico Madrid
15/02/18,UEL,FC Copenhagen,1-4,Atletico Madrid
18/02/18,LAL,Atletico Madrid,2-0,Athletic Bilbao
22/02/18,UEL,Atletico Madrid,1-0,FC Copenhagen
25/02/18,LAL,Sevilla,2-5,Atletico Madrid
28/02/18,LAL,Atletico Madrid,4-0,Leganes
04/03/18,LAL,Barcelona,1-0,Atletico Madrid
02/10/16,LAL,Valencia,0-2,Atletico Madrid
15/10/16,LAL,Atletico Madrid,7-1,Granada
19/10/16,UCL,Rostov,0-1,Atletico Madrid
23/10/16,LAL,Sevilla,1-0,Atletico Madrid
29/10/16,LAL,Atletico Madrid,4-2,Malaga
01/11/16,UCL,Atletico Madrid,2-1,Rostov
05/11/16,LAL,Real Sociedad,2-0,Atletico Madrid
19/11/16,LAL,Atletico Madrid,0-3,Real Madrid
23/11/16,UCL,Atletico Madrid,2-0,PSV
27/11/16,LAL,Osasuna,0-3,Atletico Madrid
30/11/16,CDR,Guijuelo,0-6,Atletico Madrid
03/12/16,LAL,Atletico Madrid,0-0,Espanyol
06/12/16,UCL,Bayern Munich,1-0,Atletico Madrid
12/12/16,LAL,Villarreal,3-0,Atletico Madrid
17/12/16,LAL,Atletico Madrid,1-0,Las Palmas
20/12/16,CDR,Atletico Madrid,4-1,Guijuelo
30/12/16,CLF,Al Ittihad,2-3,Atletico Madrid
03/01/17,CDR,Las Palmas,0-2,Atletico Madrid
07/01/17,LAL,Eibar,0-2,Atletico Madrid
10/01/17,CDR,Atletico Madrid,2-3,Las Palmas
14/01/17,LAL,Atletico Madrid,1-0,Real Betis
19/01/17,CDR,Atletico Madrid,3-0,Eibar
22/01/17,LAL,Athletic Bilbao,2-2,Atletico Madrid
25/01/17,CDR,Eibar,2-2,Atletico Madrid
28/01/17,LAL,Alaves,0-0,Atletico Madrid
01/02/17,CDR,Atletico Madrid,1-2,Barcelona
04/02/17,LAL,Atletico Madrid,2-0,Leganes
07/02/17,CDR,Barcelona,1-1,Atletico Madrid
12/02/17,LAL,Atletico Madrid,3-2,Celta Vigo
18/02/17,LAL,Sporting Gijon,1-4,Atletico Madrid
21/02/17,UCL,Bayer Leverkusen,2-4,Atletico Madrid
26/02/17,LAL,Atletico Madrid,1-2,Barcelona
02/03/17,LAL,Deportivo La Coruña,1-1,Atletico Madrid
05/03/17,LAL,Atletico Madrid,3-0,Valencia
11/03/17,LAL,Granada,0-1,Atletico Madrid
15/03/17,UCL,Atletico Madrid,0-0,Bayer Leverkusen
19/03/17,LAL,Atletico Madrid,3-1,Sevilla
01/04/17,LAL,Malaga,0-2,Atletico Madrid
04/04/17,LAL,Atletico Madrid,1-0,Real Sociedad
08/04/17,LAL,Real Madrid,1-1,Atletico Madrid
12/04/17,UCL,Atletico Madrid,1-0,Leicester City
15/04/17,LAL,Atletico Madrid,3-0,Osasuna
18/04/17,UCL,Leicester City,1-1,Atletico Madrid
22/04/17,LAL,Espanyol,0-1,Atletico Madrid
25/04/17,LAL,Atletico Madrid,0-1,Villarreal
29/04/17,LAL,Las Palmas,0-5,Atletico Madrid
02/05/17,UCL,Real Madrid,3-0,Atletico Madrid
06/05/17,LAL,Atletico Madrid,1-0,Eibar
10/05/17,UCL,Atletico Madrid,2-1,Real Madrid
14/05/17,LAL,Real Betis,1-1,Atletico Madrid
17/12/15,CDR,Atletico Madrid,1-0,Reus Deportiu
20/12/15,LAL,Malaga,1-0,Atletico Madrid
30/12/15,LAL,Rayo Vallecano,0-2,Atletico Madrid
02/01/16,LAL,Atletico Madrid,1-0,Levante
06/01/16,CDR,Rayo Vallecano,1-1,Atletico Madrid
10/01/16,LAL,Celta Vigo,0-2,Atletico Madrid
14/01/16,CDR,Atletico Madrid,3-0,Rayo Vallecano
17/01/16,LAL,Las Palmas,0-3,Atletico Madrid
20/01/16,CDR,Celta Vigo,0-0,Atletico Madrid
24/01/16,LAL,Atletico Madrid,0-0,Sevilla
27/01/16,CDR,Atletico Madrid,2-3,Celta Vigo
30/01/16,LAL,Barcelona,2-1,Atletico Madrid
06/02/16,LAL,Atletico Madrid,3-1,Eibar
14/02/16,LAL,Getafe,0-1,Atletico Madrid
21/02/16,LAL,Atletico Madrid,0-0,Villarreal
24/02/16,UCL,PSV,0-0,Atletico Madrid
27/02/16,LAL,Real Madrid,0-1,Atletico Madrid
01/03/16,LAL,Atletico Madrid,3-0,Real Sociedad
06/03/16,LAL,Valencia,1-3,Atletico Madrid
12/03/16,LAL,Atletico Madrid,3-0,Deportivo La Coruña
15/03/16,UCL,Atletico Madrid,P0-0P,PSV
19/03/16,LAL,Sporting Gijon,2-1,Atletico Madrid
