Date,Competition,Home team,Score,Away team
18/09/21,SÜL,Adana Demirspor,3-1,Rizespor
21/09/21,SÜL,Rizespor,1-2,Altay
26/09/21,SÜL,Istanbul Basaksehir,3-0,Rizespor
03/10/21,SÜL,Rizespor,2-3,Galatasaray
16/10/21,SÜL,Giresunspor,2-0,Rizespor
23/10/21,SÜL,Rizespor,2-1,Kasımpaşa
29/10/21,SÜL,Trabzonspor,2-1,Rizespor
05/11/21,SÜL,Rizespor,2-0,Alanyaspor
13/11/21,CLF,Rizespor,1-4,Erzurumspor FK
21/11/21,SÜL,Konyaspor,3-0,Rizespor
27/11/21,SÜL,Rizespor,1-0,Kayserispor
01/12/21,CUP,Rizespor,0-1,Ankaraspor
05/12/21,SÜL,Fenerbahce,4-0,Rizespor
11/12/21,SÜL,Rizespor,3-1,Göztepe
19/12/21,SÜL,Rizespor,1-0,Yeni Malatyaspor
22/12/21,SÜL,Sivasspor,1-1,Rizespor
26/12/21,SÜL,Rizespor,0-1,Gaziantep FK
09/01/22,SÜL,Rizespor,2-2,Besiktas
15/01/22,SÜL,Fatih Karagümrük,2-0,Rizespor
20/01/22,SÜL,Rizespor,2-1,Antalyaspor
23/01/22,SÜL,Hatayspor,0-0,Rizespor
06/02/22,SÜL,Rizespor,1-3,Adana Demirspor
11/02/22,SÜL,Altay,0-0,Rizespor
14/12/19,SÜL,Rizespor,0-3,Kasımpaşa
17/12/19,CUP,Samsunspor,1-1,Rizespor
21/12/19,SÜL,Yeni Malatyaspor,0-2,Rizespor
29/12/19,SÜL,Rizespor,1-2,Fenerbahce
10/01/20,CLF,Rizespor,2-2,Akhisarspor
15/01/20,CUP,Rizespor,1-1,Galatasaray
20/01/20,SÜL,Rizespor,2-0,Gençlerbirliği
23/01/20,CUP,Galatasaray,2-1,Rizespor
27/01/20,SÜL,Sivasspor,1-1,Rizespor
01/02/20,SÜL,Rizespor,1-2,Besiktas
17/02/20,SÜL,Gaziantep FK,2-0,Rizespor
24/02/20,SÜL,Rizespor,1-2,Istanbul Basaksehir
29/02/20,SÜL,Trabzonspor,5-2,Rizespor
08/03/20,SÜL,Rizespor,1-1,Alanyaspor
13/03/20,SÜL,Ankaragücü,2-1,Rizespor
17/03/20,SÜL,Göztepe,2-0,Rizespor
14/06/20,SÜL,Rizespor,2-0,Galatasaray
22/06/20,SÜL,Antalyaspor,3-1,Rizespor
28/06/20,SÜL,Rizespor,2-2,Denizlispor
05/07/20,SÜL,Konyaspor,1-0,Rizespor
09/07/20,SÜL,Rizespor,3-2,Kayserispor
13/07/20,SÜL,Kasımpaşa,2-0,Rizespor
19/07/20,SÜL,Rizespor,3-0,Yeni Malatyaspor
25/07/20,SÜL,Fenerbahce,3-1,Rizespor
19/08/20,CLF,Rizespor,0-3,Alanyaspor
04/09/20,CLF,Rizespor,3-4,Trabzonspor
11/09/20,SÜL,Rizespor,1-2,Fenerbahce
20/09/20,SÜL,Kasımpaşa,2-0,Rizespor
27/09/20,SÜL,Rizespor,1-1,Alanyaspor
03/10/20,SÜL,Erzurumspor FK,0-0,Rizespor
10/10/20,CLF,Rizespor,1-1,Giresunspor
17/10/20,SÜL,Rizespor,5-3,Ankaragücü
26/10/20,SÜL,Sivasspor,0-2,Rizespor
01/11/20,SÜL,Rizespor,1-0,Kayserispor
22/11/20,SÜL,Hatayspor,2-2,Rizespor
25/11/20,CUP,Rizespor,6-0,Uşak Spor
28/11/20,SÜL,Rizespor,0-4,Galatasaray
06/12/20,SÜL,Fatih Karagümrük,2-1,Rizespor
12/12/20,SÜL,Rizespor,3-2,Göztepe
15/12/20,CUP,Rizespor,3-0,Eskişehirspor
19/12/20,SÜL,Trabzonspor,2-1,Rizespor
24/12/20,SÜL,Rizespor,2-1,Antalyaspor
28/12/20,SÜL,Konyaspor,1-1,Rizespor
03/01/21,SÜL,Rizespor,1-1,Gençlerbirliği
06/01/21,SÜL,Besiktas,6-0,Rizespor
10/01/21,SÜL,Rizespor,1-1,Denizlispor
13/01/21,CUP,Besiktas,1-0,Rizespor
17/01/21,SÜL,Yeni Malatyaspor,4-1,Rizespor
20/01/21,SÜL,Rizespor,3-0,Gaziantep FK
23/01/21,SÜL,Istanbul Basaksehir,1-1,Rizespor
05/11/18,SÜL,Göztepe,2-0,Rizespor
10/11/18,SÜL,Rizespor,1-2,Istanbul Basaksehir
25/11/18,SÜL,Sivasspor,1-1,Rizespor
30/11/18,SÜL,Rizespor,1-1,Ankaragücü
04/12/18,CUP,Rizespor,0-2,Balıkesirspor
08/12/18,SÜL,Galatasaray,2-2,Rizespor
15/12/18,SÜL,Rizespor,1-1,Alanyaspor
18/12/18,CUP,Balıkesirspor,1-1,Rizespor
23/12/18,SÜL,Trabzonspor,4-1,Rizespor
09/01/19,CLF,Rizespor,2-1,Osnabrück
12/01/19,CLF,Denizlispor,1-2,Rizespor
21/01/19,SÜL,Kasımpaşa,0-1,Rizespor
27/01/19,SÜL,Rizespor,3-1,Akhisarspor
03/02/19,SÜL,Erzurumspor FK,0-1,Rizespor
09/02/19,SÜL,Rizespor,1-1,Antalyaspor
16/02/19,SÜL,Bursaspor,0-2,Rizespor
22/02/19,SÜL,Rizespor,3-0,Yeni Malatyaspor
02/03/19,SÜL,Fenerbahce,3-2,Rizespor
10/03/19,SÜL,Rizespor,3-0,Kayserispor
16/03/19,SÜL,Konyaspor,0-2,Rizespor
29/03/19,CLF,Antalyaspor,3-1,Rizespor
08/04/19,SÜL,Rizespor,2-7,Besiktas
13/04/19,SÜL,Rizespor,1-0,Göztepe
21/04/19,SÜL,Istanbul Basaksehir,1-1,Rizespor
27/04/19,SÜL,Rizespor,0-0,Sivasspor
04/05/19,SÜL,Ankaragücü,2-2,Rizespor
11/05/19,SÜL,Rizespor,2-3,Galatasaray
19/05/19,SÜL,Alanyaspor,1-1,Rizespor
24/05/19,SÜL,Rizespor,2-3,Trabzonspor
20/07/19,CLF,Rizespor,0-1,Tractor
27/07/19,CLF,Rizespor,2-2,Ankara Keçiörengücü
30/07/19,CLF,Rizespor,2-2,Antalyaspor
02/08/19,CLF,Rizespor,3-0,Shamakhi
10/08/19,CLF,Rizespor,0-1,Giresunspor
17/08/19,SÜL,Gençlerbirliği,0-1,Rizespor
25/08/19,SÜL,Rizespor,2-1,Sivasspor
31/08/19,SÜL,Besiktas,1-1,Rizespor
15/09/19,SÜL,Rizespor,0-0,Göztepe
22/09/19,SÜL,Rizespor,1-2,Gaziantep FK
27/09/19,SÜL,Istanbul Basaksehir,5-0,Rizespor
06/10/19,SÜL,Rizespor,1-2,Trabzonspor
20/10/19,SÜL,Alanyaspor,5-2,Rizespor
25/10/19,SÜL,Rizespor,2-0,Ankaragücü
29/10/19,CUP,1074 Çankırıspor,1-3,Rizespor
01/11/19,SÜL,Galatasaray,2-0,Rizespor
09/11/19,SÜL,Rizespor,1-0,Antalyaspor
23/11/19,SÜL,Denizlispor,2-0,Rizespor
30/11/19,SÜL,Rizespor,3-1,Konyaspor
05/12/19,CUP,Rizespor,3-2,Samsunspor
09/12/19,SÜL,Kayserispor,1-0,Rizespor
21/09/17,CUP,Rizespor,3-0,Nevşehir Belediyespor
25/09/17,1.L,Balıkesirspor,1-1,Rizespor
01/10/17,1.L,Elazığspor,3-1,Rizespor
15/10/17,1.L,Rizespor,1-1,Samsunspor
21/10/17,1.L,Gaziantepspor,0-0,Rizespor
24/10/17,CUP,Kahramanmaraşspor,1-0,Rizespor
30/10/17,1.L,Rizespor,1-0,Boluspor
05/11/17,1.L,Adanaspor,3-2,Rizespor
19/11/17,1.L,Rizespor,3-0,İstanbulspor
26/11/17,1.L,Eskişehirspor,1-1,Rizespor
02/12/17,1.L,Rizespor,3-2,Denizlispor
10/12/17,1.L,Giresunspor,3-2,Rizespor
16/12/17,1.L,Rizespor,4-0,Ümraniyespor
23/12/17,1.L,Gaziantep FK,1-2,Rizespor
21/01/18,1.L,Manisaspor,0-3,Rizespor
28/01/18,1.L,Rizespor,1-0,Adana Demirspor
03/02/18,1.L,Erzurumspor FK,1-1,Rizespor
10/02/18,1.L,Rizespor,0-3,Altınordu
16/02/18,1.L,Ankaragücü,2-4,Rizespor
20/02/18,1.L,Rizespor,3-0,Balıkesirspor
25/02/18,1.L,Rizespor,1-1,Elazığspor
03/03/18,1.L,Samsunspor,0-0,Rizespor
07/03/18,1.L,Rizespor,5-1,Gaziantepspor
10/03/18,1.L,Boluspor,0-1,Rizespor
17/03/18,1.L,Rizespor,1-1,Adanaspor
01/04/18,1.L,İstanbulspor,2-3,Rizespor
08/04/18,1.L,Rizespor,4-1,Eskişehirspor
14/04/18,1.L,Denizlispor,0-0,Rizespor
22/04/18,1.L,Rizespor,1-0,Giresunspor
28/04/18,1.L,Ümraniyespor,0-1,Rizespor
05/05/18,1.L,Rizespor,4-2,Gaziantep FK
12/07/18,CLF,Antalyaspor,2-2,Rizespor
21/07/18,CLF,Istra 1961,0-3,Rizespor
25/07/18,CLF,Salzburg,5-2,Rizespor
28/07/18,CLF,Al Shabab,3-0,Rizespor
04/08/18,CLF,Rizespor,0-1,Giresunspor
11/08/18,SÜL,Rizespor,2-3,Kasımpaşa
19/08/18,SÜL,Akhisarspor,1-1,Rizespor
24/08/18,SÜL,Rizespor,0-0,Erzurumspor FK
02/09/18,SÜL,Antalyaspor,2-1,Rizespor
09/09/18,CLF,Rizespor,4-2,Giresunspor
16/09/18,SÜL,Rizespor,1-1,Bursaspor
22/09/18,SÜL,Yeni Malatyaspor,1-0,Rizespor
26/09/18,CUP,Rizespor,2-0,Tarsus İdman Yurdu
30/09/18,SÜL,Rizespor,3-0,Fenerbahce
06/10/18,SÜL,Kayserispor,2-2,Rizespor
14/10/18,CLF,Rizespor,3-1,Dinamo Batumi
21/10/18,SÜL,Rizespor,1-1,Konyaspor
29/10/18,SÜL,Besiktas,4-1,Rizespor
01/11/18,CUP,Sarıyer,1-2,Rizespor
17/09/16,SÜL,Galatasaray,2-0,Rizespor
21/09/16,CUP,Manisa FK,2-4,Rizespor
25/09/16,SÜL,Kayserispor,2-1,Rizespor
01/10/16,SÜL,Rizespor,0-1,Besiktas
17/10/16,SÜL,Antalyaspor,1-1,Rizespor
21/10/16,SÜL,Rizespor,2-1,Gençlerbirliği
25/10/16,CUP,Rizespor,3-0,Fethiyespor
30/10/16,SÜL,Trabzonspor,2-2,Rizespor
06/11/16,SÜL,Rizespor,2-2,Adanaspor
21/11/16,SÜL,Istanbul Basaksehir,2-1,Rizespor
27/11/16,SÜL,Rizespor,1-5,Fenerbahce
01/12/16,CUP,Rizespor,5-0,İnegölspor
05/12/16,SÜL,Bursaspor,2-1,Rizespor
10/12/16,SÜL,Rizespor,0-1,Kasımpaşa
13/12/16,CUP,Kasımpaşa,1-6,Rizespor
18/12/16,SÜL,Gaziantepspor,1-2,Rizespor
21/12/16,CUP,Sancaktepe FK,0-1,Rizespor
25/12/16,SÜL,Rizespor,0-1,Ankaraspor
27/12/16,CUP,Rizespor,4-1,Sancaktepe FK
14/01/17,SÜL,Alanyaspor,2-3,Rizespor
17/01/17,CUP,İnegölspor,0-0,Rizespor
21/01/17,SÜL,Konyaspor,2-1,Rizespor
25/01/17,CUP,Rizespor,2-3,Kasımpaşa
28/01/17,SÜL,Rizespor,1-0,Kardemir Karabükspor
04/02/17,CUP,Şanlıurfaspor,E1-2E,Rizespor
12/02/17,SÜL,Akhisarspor,1-0,Rizespor
18/02/17,SÜL,Rizespor,1-1,Galatasaray
24/02/17,SÜL,Rizespor,2-4,Kayserispor
28/02/17,CUP,Kasımpaşa,2-0,Rizespor
04/03/17,SÜL,Besiktas,1-0,Rizespor
12/03/17,SÜL,Rizespor,1-2,Antalyaspor
19/03/17,SÜL,Gençlerbirliği,1-0,Rizespor
02/04/17,SÜL,Rizespor,0-1,Trabzonspor
05/04/17,CUP,Rizespor,2-2,Kasımpaşa
09/04/17,SÜL,Adanaspor,1-3,Rizespor
22/04/17,SÜL,Rizespor,3-3,Istanbul Basaksehir
30/04/17,SÜL,Fenerbahce,2-1,Rizespor
07/05/17,SÜL,Rizespor,6-0,Bursaspor
12/05/17,SÜL,Kasımpaşa,4-2,Rizespor
20/05/17,SÜL,Rizespor,2-0,Gaziantepspor
28/05/17,SÜL,Ankaraspor,1-2,Rizespor
03/06/17,SÜL,Rizespor,1-0,Alanyaspor
15/07/17,CLF,Slovan Liberec,1-1,Rizespor
16/07/17,CLF,Darmstadt,2-1,Rizespor
23/07/17,CLF,Rizespor,1-4,Bohemians 1905
12/08/17,1.L,Rizespor,4-1,Manisaspor
19/08/17,1.L,Adana Demirspor,1-3,Rizespor
26/08/17,1.L,Rizespor,2-0,Erzurumspor FK
09/09/17,1.L,Altınordu,3-4,Rizespor
17/09/17,1.L,Rizespor,1-4,Ankaragücü
13/09/15,SÜL,Rizespor,1-1,Sivasspor
19/09/15,SÜL,Rizespor,5-1,Antalyaspor
23/09/15,CUP,Rizespor,2-0,Çankaya FK
28/09/15,SÜL,Kasımpaşa,1-1,Rizespor
04/10/15,SÜL,Rizespor,2-3,Bursaspor
18/10/15,SÜL,Besiktas,1-0,Rizespor
23/10/15,SÜL,Rizespor,0-2,Akhisarspor
28/10/15,SÜL,Kayserispor,0-0,Rizespor
07/11/15,SÜL,Rizespor,4-3,Galatasaray
22/11/15,SÜL,Ankaraspor,0-1,Rizespor
27/11/15,SÜL,Rizespor,0-0,Konyaspor
02/12/15,CUP,Rizespor,1-0,Orhangazi Belediyespor
06/12/15,SÜL,Mersin İdman Yurdu,3-0,Rizespor
12/12/15,SÜL,Rizespor,3-0,Trabzonspor
16/12/15,CUP,Rizespor,4-1,Bucaspor
19/12/15,SÜL,Gaziantepspor,2-0,Rizespor
22/12/15,CUP,Mersin İdman Yurdu,2-2,Rizespor
26/12/15,SÜL,Rizespor,2-1,Istanbul Basaksehir
10/01/16,CUP,Rizespor,3-1,Aydınspor 1923
13/01/16,CUP,Aydınspor 1923,1-2,Rizespor
17/01/16,SÜL,Rizespor,2-3,Gençlerbirliği
20/01/16,CUP,Bucaspor,3-2,Rizespor
24/01/16,SÜL,Fenerbahce,2-1,Rizespor
28/01/16,CUP,Rizespor,1-0,Mersin İdman Yurdu
31/01/16,CUP,Sivas Dört Eylül,0-2,Rizespor
07/02/16,SÜL,Rizespor,1-1,Eskişehirspor
11/02/16,CUP,Istanbul Basaksehir,0-2,Rizespor
14/02/16,SÜL,Sivasspor,2-1,Rizespor
20/02/16,SÜL,Antalyaspor,2-1,Rizespor
27/02/16,SÜL,Rizespor,2-0,Kasımpaşa
01/03/16,CUP,Rizespor,1-0,Istanbul Basaksehir
05/03/16,SÜL,Bursaspor,1-0,Rizespor
12/03/16,SÜL,Rizespor,1-2,Besiktas
18/03/16,SÜL,Akhisarspor,1-1,Rizespor
04/04/16,SÜL,Rizespor,0-0,Kayserispor
09/04/16,SÜL,Galatasaray,1-1,Rizespor
16/04/16,SÜL,Rizespor,0-1,Ankaraspor
20/04/16,CUP,Rizespor,1-3,Galatasaray
24/04/16,SÜL,Konyaspor,3-1,Rizespor
29/04/16,SÜL,Rizespor,2-0,Mersin İdman Yurdu
04/05/16,CUP,Galatasaray,0-0,Rizespor
08/05/16,SÜL,Trabzonspor,6-0,Rizespor
14/05/16,SÜL,Rizespor,1-0,Gaziantepspor
18/05/16,SÜL,Istanbul Basaksehir,1-0,Rizespor
19/07/16,CLF,Rizespor,0-2,Arminia Bielefeld
27/07/16,CLF,Freiburg,2-1,Rizespor
03/08/16,CLF,Rizespor,1-3,Hull City
20/08/16,SÜL,Rizespor,1-1,Konyaspor
28/08/16,SÜL,Kardemir Karabükspor,3-0,Rizespor
11/09/16,SÜL,Rizespor,1-0,Akhisarspor
15/09/14,SÜL,Besiktas,1-1,Rizespor
20/09/14,SÜL,Mersin İdman Yurdu,2-0,Rizespor
23/09/14,CUP,Tekirdağspor,1-5,Rizespor
28/09/14,SÜL,Rizespor,0-1,Bursaspor
05/10/14,SÜL,Eskişehirspor,1-2,Rizespor
20/10/14,SÜL,Rizespor,2-2,Balıkesirspor
25/10/14,SÜL,Sivasspor,0-1,Rizespor
29/10/14,CUP,Rizespor,4-1,Trabzon Kanuni
02/11/14,SÜL,Rizespor,1-1,Kayseri Erciyesspor
08/11/14,SÜL,Fenerbahce,2-1,Rizespor
22/11/14,SÜL,Rizespor,0-2,Istanbul Basaksehir
29/11/14,SÜL,Kasımpaşa,3-1,Rizespor
03/12/14,CUP,Rizespor,2-1,Adana Demirspor
07/12/14,SÜL,Rizespor,0-3,Kardemir Karabükspor
15/12/14,SÜL,Trabzonspor,3-2,Rizespor
18/12/14,CUP,Besiktas,0-1,Rizespor
22/12/14,SÜL,Rizespor,0-1,Gaziantepspor
25/12/14,CUP,Sarıyer,0-2,Rizespor
28/12/14,SÜL,Akhisarspor,0-4,Rizespor
31/12/14,CUP,Rizespor,1-0,Sarıyer
03/01/15,SÜL,Rizespor,1-1,Konyaspor
25/01/15,SÜL,Galatasaray,2-0,Rizespor
28/01/15,CUP,Adana Demirspor,1-1,Rizespor
01/02/15,SÜL,Gençlerbirliği,0-2,Rizespor
05/02/15,CUP,Rizespor,0-0,Besiktas
08/02/15,SÜL,Rizespor,1-2,Besiktas
11/02/15,CUP,Rizespor,1-4,Fenerbahce
15/02/15,SÜL,Rizespor,0-4,Mersin İdman Yurdu
21/02/15,SÜL,Bursaspor,1-1,Rizespor
28/02/15,SÜL,Rizespor,3-0,Eskişehirspor
07/03/15,SÜL,Balıkesirspor,2-2,Rizespor
14/03/15,SÜL,Rizespor,2-1,Sivasspor
21/03/15,SÜL,Kayseri Erciyesspor,0-3,Rizespor
04/04/15,SÜL,Rizespor,1-5,Fenerbahce
19/04/15,SÜL,Istanbul Basaksehir,3-1,Rizespor
25/04/15,SÜL,Rizespor,1-3,Kasımpaşa
02/05/15,SÜL,Kardemir Karabükspor,2-0,Rizespor
10/05/15,SÜL,Rizespor,0-2,Trabzonspor
13/05/15,SÜL,Gaziantepspor,1-2,Rizespor
18/05/15,SÜL,Rizespor,3-1,Akhisarspor
23/05/15,SÜL,Konyaspor,1-1,Rizespor
30/05/15,SÜL,Rizespor,1-1,Galatasaray
17/07/15,CLF,Vitesse,1-0,Rizespor
18/07/15,CLF,Olympiakos,1-0,Rizespor
23/07/15,CLF,Maccabi Haifa,1-1,Rizespor
25/07/15,CLF,Verona,1-1,Rizespor
28/07/15,CLF,Hannover 96,0-2,Rizespor
17/08/15,SÜL,Gençlerbirliği,2-3,Rizespor
23/08/15,SÜL,Rizespor,1-1,Fenerbahce
30/08/15,SÜL,Eskişehirspor,1-1,Rizespor
30/03/13,1.L,Rizespor,1-0,Adanaspor
06/04/13,1.L,Karşıyaka,0-1,Rizespor
13/04/13,1.L,Rizespor,1-1,Manisaspor
21/04/13,1.L,Şanlıurfaspor,2-2,Rizespor
28/04/13,1.L,Rizespor,3-0,Ankaragücü
05/05/13,1.L,Bucaspor,1-0,Rizespor
12/05/13,1.L,Rizespor,2-3,1461 Trabzon SK
21/07/13,CLF,Eintracht Braunschweig,1-0,Rizespor
17/08/13,SÜL,Rizespor,1-0,Gençlerbirliği
26/08/13,SÜL,Trabzonspor,2-1,Rizespor
01/09/13,SÜL,Rizespor,2-1,Kayseri Erciyesspor
14/09/13,SÜL,Gaziantepspor,2-5,Rizespor
22/09/13,SÜL,Rizespor,2-1,Bursaspor
28/09/13,SÜL,Galatasaray,1-1,Rizespor
01/10/13,CUP,İstanbulspor,0-1,Rizespor
06/10/13,SÜL,Rizespor,1-2,Antalyaspor
21/10/13,SÜL,Besiktas,0-0,Rizespor
27/10/13,SÜL,Eskişehirspor,4-1,Rizespor
30/10/13,CUP,Rizespor,P0-0P,Tarsus İdman Yurdu
03/11/13,SÜL,Rizespor,0-0,Akhisarspor
09/11/13,SÜL,Kardemir Karabükspor,2-1,Rizespor
23/11/13,SÜL,Rizespor,0-2,Kayserispor
02/12/13,SÜL,Konyaspor,2-1,Rizespor
07/12/13,SÜL,Rizespor,1-2,Fenerbahce
14/12/13,SÜL,Sivasspor,3-1,Rizespor
20/12/13,SÜL,Rizespor,0-0,Kasımpaşa
28/12/13,SÜL,Elazığspor,1-0,Rizespor
25/01/14,SÜL,Gençlerbirliği,3-1,Rizespor
03/02/14,SÜL,Rizespor,0-0,Trabzonspor
08/02/14,SÜL,Kayseri Erciyesspor,1-1,Rizespor
14/02/14,SÜL,Rizespor,5-1,Gaziantepspor
21/02/14,SÜL,Bursaspor,2-0,Rizespor
