Date,Competition,Home team,Score,Away team
16/09/22,SÜL,Hatayspor,0-4,Kayserispor
02/10/22,SÜL,Sivasspor,1-2,Hatayspor
09/10/22,SÜL,Hatayspor,1-0,Alanyaspor
15/10/22,SÜL,Fatih Karagümrük,3-0,Hatayspor
19/10/22,CUP,Hatayspor,0-2,Düzcespor
24/10/22,SÜL,Hatayspor,2-1,Besiktas
30/10/22,SÜL,Ankaragücü,4-1,Hatayspor
07/11/22,SÜL,Hatayspor,3-3,Istanbul Basaksehir
13/11/22,SÜL,İstanbulspor,0-1,Hatayspor
08/12/22,CLF,Fatih Karagümrük,2-0,Hatayspor
11/12/22,CLF,Hatayspor,3-1,Liepaja
14/12/22,CLF,Gaziantep FK,1-2,Hatayspor
16/12/22,CLF,Hatayspor,2-5,Lazio
24/12/22,SÜL,Hatayspor,1-1,Giresunspor
27/12/22,SÜL,Fenerbahce,4-0,Hatayspor
03/01/23,SÜL,Ümraniyespor,2-2,Hatayspor
07/01/23,SÜL,Hatayspor,0-0,Antalyaspor
13/01/23,SÜL,Galatasaray,4-0,Hatayspor
28/01/23,SÜL,Hatayspor,2-1,Trabzonspor
01/02/23,SÜL,Gaziantep FK,4-1,Hatayspor
05/02/23,SÜL,Hatayspor,1-0,Kasımpaşa
05/03/23,SÜL,Adana Demirspor,3-0,Hatayspor
12/03/23,SÜL,Hatayspor,0-3,Konyaspor
19/03/23,SÜL,Kayserispor,3-0,Hatayspor
02/04/23,SÜL,Hatayspor,0-3,Sivasspor
09/04/23,SÜL,Alanyaspor,3-0,Hatayspor
16/04/23,SÜL,Hatayspor,0-3,Fatih Karagümrük
19/04/23,SÜL,Besiktas,3-0,Hatayspor
23/04/23,SÜL,Hatayspor,0-3,Ankaragücü
30/04/23,SÜL,Istanbul Basaksehir,3-0,Hatayspor
07/05/23,SÜL,Hatayspor,0-3,İstanbulspor
17/05/23,SÜL,Giresunspor,3-0,Hatayspor
21/05/23,SÜL,Hatayspor,0-3,Fenerbahce
30/05/23,SÜL,Hatayspor,0-3,Ümraniyespor
03/06/23,SÜL,Antalyaspor,3-0,Hatayspor
07/06/23,SÜL,Hatayspor,0-3,Galatasaray
03/04/21,SÜL,Hatayspor,3-0,Galatasaray
06/04/21,SÜL,Fatih Karagümrük,1-0,Hatayspor
10/04/21,SÜL,Hatayspor,2-3,Göztepe
17/04/21,SÜL,Trabzonspor,1-1,Hatayspor
20/04/21,SÜL,Hatayspor,3-2,Antalyaspor
24/04/21,SÜL,Konyaspor,0-0,Hatayspor
27/04/21,SÜL,Hatayspor,3-1,Gençlerbirliği
01/05/21,SÜL,Besiktas,7-0,Hatayspor
08/05/21,SÜL,Hatayspor,1-0,Denizlispor
11/05/21,SÜL,Yeni Malatyaspor,1-1,Hatayspor
15/05/21,SÜL,Hatayspor,0-1,Gaziantep FK
28/07/21,CLF,Alanyaspor,2-2,Hatayspor
03/08/21,CLF,Istanbul Basaksehir,2-2,Hatayspor
08/08/21,CLF,Hatayspor,1-0,Gaziantep FK
14/08/21,SÜL,Hatayspor,1-1,Kasımpaşa
23/08/21,SÜL,Galatasaray,2-1,Hatayspor
28/08/21,SÜL,Hatayspor,5-0,Alanyaspor
12/09/21,SÜL,Rizespor,0-2,Hatayspor
19/09/21,SÜL,Hatayspor,2-1,Kayserispor
22/09/21,SÜL,Göztepe,0-2,Hatayspor
26/09/21,SÜL,Hatayspor,1-2,Fenerbahce
03/10/21,SÜL,Yeni Malatyaspor,0-2,Hatayspor
18/10/21,SÜL,Hatayspor,2-1,Gaziantep FK
24/10/21,SÜL,Fatih Karagümrük,1-1,Hatayspor
30/10/21,SÜL,Hatayspor,1-0,Besiktas
07/11/21,SÜL,Adana Demirspor,1-0,Hatayspor
20/11/21,SÜL,Hatayspor,3-1,Antalyaspor
28/11/21,SÜL,Sivasspor,4-0,Hatayspor
01/12/21,CUP,Hatayspor,P1-1P,Eyüpspor
05/12/21,SÜL,Hatayspor,0-3,Istanbul Basaksehir
10/12/21,SÜL,Altay,1-2,Hatayspor
18/12/21,SÜL,Trabzonspor,2-0,Hatayspor
22/12/21,SÜL,Hatayspor,1-3,Konyaspor
25/12/21,SÜL,Giresunspor,0-1,Hatayspor
28/12/21,CUP,Hatayspor,1-0,Menemen
08/01/22,SÜL,Kasımpaşa,3-1,Hatayspor
16/01/22,SÜL,Hatayspor,4-2,Galatasaray
20/01/22,SÜL,Alanyaspor,6-0,Hatayspor
23/01/22,SÜL,Hatayspor,0-0,Rizespor
04/02/22,SÜL,Kayserispor,4-3,Hatayspor
09/02/22,CUP,Hatayspor,0-2,Antalyaspor
14/02/22,SÜL,Hatayspor,2-1,Göztepe
20/02/22,SÜL,Fenerbahce,2-0,Hatayspor
27/02/22,SÜL,Hatayspor,5-2,Yeni Malatyaspor
07/03/22,SÜL,Gaziantep FK,2-2,Hatayspor
12/03/22,SÜL,Hatayspor,3-0,Fatih Karagümrük
19/03/22,SÜL,Besiktas,1-1,Hatayspor
04/04/22,SÜL,Hatayspor,0-0,Adana Demirspor
11/04/22,SÜL,Antalyaspor,4-1,Hatayspor
16/04/22,SÜL,Hatayspor,1-1,Sivasspor
18/01/20,1.L,Altınordu,2-2,Hatayspor
26/01/20,1.L,Hatayspor,2-0,Menemen
02/02/20,1.L,Hatayspor,1-1,Giresunspor
07/02/20,1.L,Fatih Karagümrük,1-1,Hatayspor
15/02/20,1.L,Hatayspor,2-3,Akhisarspor
21/02/20,1.L,Eskişehirspor,0-1,Hatayspor
25/02/20,1.L,Hatayspor,1-0,Ankaraspor
29/02/20,1.L,Adana Demirspor,1-1,Hatayspor
07/03/20,1.L,Hatayspor,0-0,Erzurumspor FK
10/03/20,1.L,Altay,2-1,Hatayspor
15/03/20,1.L,Hatayspor,2-0,Ümraniyespor
19/06/20,1.L,İstanbulspor,2-2,Hatayspor
28/06/20,1.L,Hatayspor,2-0,Balıkesirspor
01/07/20,1.L,Boluspor,1-0,Hatayspor
05/07/20,1.L,Hatayspor,1-0,Ankara Keçiörengücü
12/07/20,1.L,Adanaspor,1-2,Hatayspor
18/07/20,1.L,Hatayspor,3-1,Bursaspor
29/08/20,CLF,Erzurumspor FK,CANC,Hatayspor
03/09/20,CLF,Galatasaray,1-1,Hatayspor
14/09/20,SÜL,Hatayspor,2-0,Istanbul Basaksehir
21/09/20,SÜL,Fenerbahce,0-0,Hatayspor
26/09/20,SÜL,Hatayspor,1-0,Kasımpaşa
04/10/20,SÜL,Alanyaspor,6-0,Hatayspor
02/11/20,SÜL,Hatayspor,1-1,Sivasspor
05/11/20,CUP,Hatayspor,2-1,Şanlıurfaspor
08/11/20,SÜL,Kayserispor,0-1,Hatayspor
22/11/20,SÜL,Hatayspor,2-2,Rizespor
25/11/20,CUP,Hatayspor,P2-2P,Karacabey Belediyespor
05/12/20,SÜL,Galatasaray,3-0,Hatayspor
09/12/20,SÜL,Hatayspor,3-0,Erzurumspor FK
12/12/20,SÜL,Hatayspor,3-1,Fatih Karagümrük
15/12/20,SÜL,Ankaragücü,2-0,Hatayspor
19/12/20,SÜL,Göztepe,0-1,Hatayspor
22/12/20,SÜL,Hatayspor,0-1,Trabzonspor
29/12/20,SÜL,Antalyaspor,0-6,Hatayspor
02/01/21,SÜL,Hatayspor,2-1,Konyaspor
06/01/21,SÜL,Gençlerbirliği,3-1,Hatayspor
10/01/21,SÜL,Hatayspor,2-2,Besiktas
17/01/21,SÜL,Denizlispor,0-2,Hatayspor
20/01/21,SÜL,Hatayspor,1-2,Yeni Malatyaspor
24/01/21,SÜL,Gaziantep FK,1-1,Hatayspor
30/01/21,SÜL,Istanbul Basaksehir,1-5,Hatayspor
02/02/21,SÜL,Hatayspor,1-2,Fenerbahce
06/02/21,SÜL,Kasımpaşa,1-4,Hatayspor
14/02/21,SÜL,Hatayspor,0-0,Alanyaspor
21/02/21,SÜL,Erzurumspor FK,1-3,Hatayspor
27/02/21,SÜL,Hatayspor,4-1,Ankaragücü
03/03/21,SÜL,Sivasspor,1-1,Hatayspor
07/03/21,SÜL,Hatayspor,1-3,Kayserispor
13/03/21,SÜL,Rizespor,1-0,Hatayspor
09/12/18,1.L,Hatayspor,2-0,Boluspor
16/12/18,1.L,Giresunspor,0-3,Hatayspor
20/12/18,CUP,Hatayspor,2-0,Gençlerbirliği
23/12/18,1.L,Hatayspor,3-0,Balıkesirspor
06/01/19,CLF,Konyaspor,3-1,Hatayspor
16/01/19,CUP,Istanbul Basaksehir,1-0,Hatayspor
20/01/19,1.L,Hatayspor,3-1,Gençlerbirliği
24/01/19,CUP,Hatayspor,4-1,Istanbul Basaksehir
28/01/19,1.L,Kardemir Karabükspor,0-2,Hatayspor
03/02/19,1.L,Hatayspor,1-1,Denizlispor
06/02/19,CUP,Galatasaray,2-0,Hatayspor
11/02/19,1.L,Gaziantep FK,2-0,Hatayspor
16/02/19,1.L,Hatayspor,1-1,Adana Demirspor
22/02/19,1.L,İstanbulspor,0-3,Hatayspor
27/02/19,CUP,Hatayspor,4-2,Galatasaray
03/03/19,1.L,Altınordu,2-2,Hatayspor
10/03/19,1.L,Hatayspor,4-0,Eskişehirspor
16/03/19,1.L,Ankaraspor,1-3,Hatayspor
03/04/19,1.L,Hatayspor,3-1,Elazığspor
07/04/19,1.L,Ümraniyespor,0-0,Hatayspor
13/04/19,1.L,Hatayspor,2-0,Afyonspor
21/04/19,1.L,Altay,1-1,Hatayspor
27/04/19,1.L,Hatayspor,4-1,Adanaspor
03/05/19,1.L,Boluspor,1-4,Hatayspor
12/05/19,1.L,Hatayspor,1-0,Giresunspor
17/05/19,1.L,Balıkesirspor,0-3,Hatayspor
22/05/19,1.L,Adana Demirspor,0-0,Hatayspor
26/05/19,1.L,Hatayspor,3-2,Adana Demirspor
30/05/19,1.L,Hatayspor,P1-1P,Gaziantep FK
18/07/19,CLF,Gençlerbirliği,2-1,Hatayspor
31/07/19,CLF,Ankaragücü,2-1,Hatayspor
18/08/19,1.L,Hatayspor,1-0,Altınordu
25/08/19,1.L,Menemen,0-4,Hatayspor
01/09/19,1.L,Giresunspor,2-2,Hatayspor
07/09/19,CLF,Gaziantep FK,5-4,Hatayspor
16/09/19,1.L,Hatayspor,0-0,Fatih Karagümrük
22/09/19,1.L,Akhisarspor,3-1,Hatayspor
26/09/19,CUP,Hatayspor,0-1,Siirt İl Özel İdaresi
29/09/19,1.L,Hatayspor,1-0,Eskişehirspor
06/10/19,1.L,Ankaraspor,0-1,Hatayspor
19/10/19,1.L,Hatayspor,2-1,Adana Demirspor
27/10/19,1.L,Erzurumspor FK,3-1,Hatayspor
02/11/19,1.L,Hatayspor,3-2,Altay
10/11/19,1.L,Ümraniyespor,0-0,Hatayspor
24/11/19,1.L,Hatayspor,1-0,İstanbulspor
02/12/19,1.L,Balıkesirspor,0-1,Hatayspor
07/12/19,1.L,Hatayspor,3-0,Boluspor
15/12/19,1.L,Ankara Keçiörengücü,0-1,Hatayspor
21/12/19,1.L,Hatayspor,1-0,Adanaspor
28/12/19,1.L,Bursaspor,2-1,Hatayspor
27/09/17,2.L,Mersin İdman Yurdu,0-3,Hatayspor
01/10/17,2.L,Hatayspor,0-0,Sivas Dört Eylül
08/10/17,2.L,Tuzlaspor,0-1,Hatayspor
15/10/17,2.L,Hatayspor,1-0,Bodrum FK
21/10/17,2.L,Menemen,1-0,Hatayspor
26/10/17,CUP,Manisaspor,1-0,Hatayspor
29/10/17,2.L,Hatayspor,3-0,Etimesgut Belediyespor
04/11/17,2.L,Eyüpspor,0-2,Hatayspor
11/11/17,2.L,Hatayspor,1-0,Körfez Spor
18/11/17,2.L,Sarıyer,0-2,Hatayspor
25/11/17,2.L,Hatayspor,4-0,İnegölspor
02/12/17,2.L,Sancaktepe FK,2-0,Hatayspor
10/12/17,2.L,Hatayspor,1-0,Amed
17/12/17,2.L,Afyonspor,0-0,Hatayspor
21/01/18,2.L,Kastamonuspor,0-1,Hatayspor
28/01/18,2.L,Hatayspor,0-1,Ankara Keçiörengücü
04/02/18,2.L,Hatayspor,4-0,Bucaspor
10/02/18,2.L,Tokatspor,0-0,Hatayspor
14/02/18,2.L,Hatayspor,3-0,Mersin İdman Yurdu
18/02/18,2.L,Sivas Dört Eylül,2-2,Hatayspor
24/02/18,2.L,Hatayspor,3-0,Tuzlaspor
03/03/18,2.L,Bodrum FK,0-5,Hatayspor
11/03/18,2.L,Hatayspor,0-0,Menemen
18/03/18,2.L,Etimesgut Belediyespor,0-3,Hatayspor
24/03/18,2.L,Hatayspor,2-1,Eyüpspor
01/04/18,2.L,Körfez Spor,1-6,Hatayspor
07/04/18,2.L,Hatayspor,2-0,Sarıyer
15/04/18,2.L,İnegölspor,0-2,Hatayspor
22/04/18,2.L,Hatayspor,1-1,Sancaktepe FK
29/04/18,2.L,Amed,1-1,Hatayspor
05/05/18,2.L,Hatayspor,2-0,Afyonspor
13/07/18,CLF,Kayserispor,1-1,Hatayspor
29/07/18,CLF,Erzurumspor FK,0-0,Hatayspor
12/08/18,1.L,Gençlerbirliği,1-0,Hatayspor
18/08/18,1.L,Hatayspor,3-1,Kardemir Karabükspor
25/08/18,1.L,Denizlispor,0-0,Hatayspor
02/09/18,1.L,Hatayspor,0-1,Gaziantep FK
15/09/18,1.L,Adana Demirspor,3-0,Hatayspor
22/09/18,1.L,Hatayspor,1-0,İstanbulspor
26/09/18,CUP,Hatayspor,2-1,Esenler Erokspor
29/09/18,1.L,Hatayspor,1-1,Altınordu
05/10/18,1.L,Eskişehirspor,0-3,Hatayspor
21/10/18,1.L,Hatayspor,0-0,Ankaraspor
27/10/18,1.L,Elazığspor,0-1,Hatayspor
31/10/18,CUP,Hatayspor,3-1,Fethiyespor
04/11/18,1.L,Hatayspor,0-1,Ümraniyespor
10/11/18,1.L,Afyonspor,1-2,Hatayspor
24/11/18,1.L,Hatayspor,1-1,Altay
30/11/18,1.L,Adanaspor,0-0,Hatayspor
04/12/18,CUP,Gençlerbirliği,2-1,Hatayspor
19/03/16,2.L,Orduspor,1-2,Hatayspor
23/03/16,2.L,Ümraniyespor,1-0,Hatayspor
27/03/16,2.L,Hatayspor,3-2,Kırklarelispor
03/04/16,2.L,Fethiyespor,0-0,Hatayspor
10/04/16,2.L,Hatayspor,0-0,İstanbulspor
17/04/16,2.L,1922 Konyaspor,2-0,Hatayspor
24/04/16,2.L,Hatayspor,3-1,Bandırmaspor
30/04/16,2.L,Nazilli Belediyespor,0-2,Hatayspor
03/09/16,2.L,Kayseri Erciyesspor,1-3,Hatayspor
10/09/16,2.L,Hatayspor,4-1,Kastamonuspor
17/09/16,2.L,Hatayspor,1-0,Aydınspor 1923
21/09/16,CUP,Hatayspor,0-1,Balıkesirspor
25/09/16,2.L,Kırklarelispor,2-1,Hatayspor
02/10/16,2.L,Hatayspor,1-1,Karşıyaka
09/10/16,2.L,İnegölspor,1-0,Hatayspor
16/10/16,2.L,Hatayspor,0-3,Gümüşhanespor
22/10/16,2.L,Tokatspor,0-1,Hatayspor
30/10/16,2.L,Hatayspor,1-0,Niğde Anadolu
05/11/16,2.L,Sarıyer,0-2,Hatayspor
09/11/16,2.L,Hatayspor,2-3,Eyüpspor
13/11/16,2.L,Etimesgut Belediyespor,0-0,Hatayspor
20/11/16,2.L,Hatayspor,1-1,1461 Trabzon SK
27/11/16,2.L,Menemen,2-3,Hatayspor
04/12/16,2.L,Hatayspor,0-0,Başkent Şafakspor
10/12/16,2.L,Tuzlaspor,1-0,Hatayspor
18/12/16,2.L,Hatayspor,1-1,Ankaragücü
15/01/17,2.L,Hatayspor,3-0,Kayseri Erciyesspor
22/01/17,2.L,Kastamonuspor,1-0,Hatayspor
29/01/17,2.L,Aydınspor 1923,1-1,Hatayspor
05/02/17,2.L,Hatayspor,1-0,Kırklarelispor
12/02/17,2.L,Karşıyaka,0-3,Hatayspor
19/02/17,2.L,Hatayspor,1-0,İnegölspor
26/02/17,2.L,Gümüşhanespor,0-1,Hatayspor
05/03/17,2.L,Hatayspor,1-1,Tokatspor
10/03/17,2.L,Niğde Anadolu,0-1,Hatayspor
15/03/17,2.L,Hatayspor,0-0,Sarıyer
19/03/17,2.L,Eyüpspor,3-4,Hatayspor
26/03/17,2.L,Hatayspor,1-0,Etimesgut Belediyespor
01/04/17,2.L,1461 Trabzon SK,0-0,Hatayspor
09/04/17,2.L,Hatayspor,1-0,Menemen
14/04/17,2.L,Başkent Şafakspor,0-0,Hatayspor
23/04/17,2.L,Hatayspor,0-0,Tuzlaspor
29/04/17,2.L,Ankaragücü,2-0,Hatayspor
04/05/17,2.L,Hatayspor,0-1,Kastamonuspor
08/05/17,2.L,Kastamonuspor,P0-1P,Hatayspor
26/08/17,2.L,Hatayspor,2-0,Kastamonuspor
10/09/17,2.L,Ankara Keçiörengücü,4-1,Hatayspor
16/09/17,2.L,Bucaspor,1-2,Hatayspor
20/09/17,CUP,Hatayspor,1-0,Ergene Velimeşespor
23/09/17,2.L,Hatayspor,3-0,Tokatspor
23/11/14,2.L,Hatayspor,3-1,Altay
30/11/14,2.L,Tepecikspor,1-2,Hatayspor
07/12/14,2.L,Hatayspor,3-3,Bandırmaspor
14/12/14,2.L,Başkent Şafakspor,1-2,Hatayspor
18/01/15,2.L,Amed,2-0,Hatayspor
25/01/15,2.L,Hatayspor,2-1,1461 Trabzon FK
01/02/15,2.L,Pazarspor,0-1,Hatayspor
09/02/15,2.L,Hatayspor,2-1,Ankaragücü
14/02/15,2.L,Göztepe,1-0,Hatayspor
18/02/15,2.L,Hatayspor,3-0,Gümüşhanespor
22/02/15,2.L,Kırklarelispor,3-0,Hatayspor
01/03/15,2.L,Hatayspor,2-0,Nazilli Belediyespor
08/03/15,2.L,Çubukspor,2-0,Hatayspor
13/03/15,2.L,Hatayspor,1-1,Kahramanmaraşspor
22/03/15,2.L,İnegölspor,2-3,Hatayspor
29/03/15,2.L,Hatayspor,1-2,Sarıyer
05/04/15,2.L,Hatayspor,1-0,Körfez Spor
11/04/15,2.L,Altay,1-1,Hatayspor
19/04/15,2.L,Hatayspor,1-0,Tepecikspor
26/04/15,2.L,Bandırmaspor,0-1,Hatayspor
03/05/15,2.L,Hatayspor,4-0,Başkent Şafakspor
07/05/15,2.L,İnegölspor,1-0,Hatayspor
11/05/15,2.L,Hatayspor,0-0,İnegölspor
06/09/15,2.L,Hacettepe,4-2,Hatayspor
14/09/15,2.L,Hatayspor,0-1,Kahramanmaraşspor
19/09/15,2.L,Bağcılar Spor,0-1,Hatayspor
23/09/15,CUP,Etimesgut Belediyespor,3-0,Hatayspor
27/09/15,2.L,Hatayspor,4-1,Pendikspor
04/10/15,2.L,Bayrampaşaspor,1-0,Hatayspor
18/10/15,2.L,Menemen,1-0,Hatayspor
24/10/15,2.L,Hatayspor,0-3,Sarıyer
30/10/15,2.L,Başkent Şafakspor,1-0,Hatayspor
03/11/15,2.L,Hatayspor,2-1,Pazarspor
07/11/15,2.L,Hatayspor,1-1,Orduspor
11/11/15,2.L,Hatayspor,1-1,Ümraniyespor
15/11/15,2.L,Kırklarelispor,1-0,Hatayspor
22/11/15,2.L,Hatayspor,2-3,Fethiyespor
29/11/15,2.L,İstanbulspor,0-0,Hatayspor
06/12/15,2.L,Hatayspor,1-1,1922 Konyaspor
13/12/15,2.L,Bandırmaspor,2-0,Hatayspor
20/12/15,2.L,Hatayspor,0-1,Nazilli Belediyespor
17/01/16,2.L,Hatayspor,1-2,Hacettepe
24/01/16,2.L,Kahramanmaraşspor,1-1,Hatayspor
31/01/16,2.L,Hatayspor,2-0,Bağcılar Spor
07/02/16,2.L,Pendikspor,1-1,Hatayspor
14/02/16,2.L,Hatayspor,0-0,Bayrampaşaspor
21/02/16,2.L,Pazarspor,1-1,Hatayspor
28/02/16,2.L,Hatayspor,0-0,Menemen
06/03/16,2.L,Sarıyer,2-0,Hatayspor
11/03/16,2.L,Hatayspor,1-2,Başkent Şafakspor
09/10/13,2.L,Hatayspor,1-3,Pendikspor
13/10/13,2.L,Turgutluspor,2-2,Hatayspor
20/10/13,2.L,Hatayspor,2-0,Gaziosmanpaşaspor
27/10/13,2.L,İnegölspor,1-2,Hatayspor
31/10/13,CUP,Gaziantepspor,E1-0E,Hatayspor
04/11/13,2.L,Hatayspor,3-1,Çanakkale Dardanel
09/11/13,2.L,1922 Konyaspor,1-2,Hatayspor
17/11/13,2.L,Hatayspor,3-0,Tarsus İdman Yurdu
24/11/13,2.L,Hatayspor,3-0,Yeni Malatyaspor
30/11/13,2.L,Çankırıspor,1-2,Hatayspor
08/12/13,2.L,Hatayspor,1-0,Kartal SF
22/12/13,2.L,Hatayspor,2-0,Sarıyer
26/12/13,2.L,Giresunspor,1-0,Hatayspor
26/01/14,2.L,Hatayspor,1-1,Gümüşhanespor
02/02/14,2.L,Tokatspor,1-3,Hatayspor
09/02/14,2.L,Hatayspor,0-0,Aydınspor 1923
16/02/14,2.L,Kırklarelispor,3-1,Hatayspor
23/02/14,2.L,Hatayspor,2-3,Göztepe
26/02/14,2.L,Pendikspor,1-1,Hatayspor
02/03/14,2.L,Hatayspor,2-0,Turgutluspor
08/03/14,2.L,Gaziosmanpaşaspor,0-1,Hatayspor
16/03/14,2.L,Hatayspor,0-0,İnegölspor
22/03/14,2.L,Çanakkale Dardanel,1-1,Hatayspor
29/03/14,2.L,Hatayspor,1-1,1922 Konyaspor
06/04/14,2.L,Tarsus İdman Yurdu,0-1,Hatayspor
13/04/14,2.L,Yeni Malatyaspor,1-0,Hatayspor
20/04/14,2.L,Hatayspor,1-0,Çankırıspor
27/04/14,2.L,Kartal SF,1-0,Hatayspor
04/05/14,2.L,Hatayspor,3-1,Giresunspor
11/05/14,2.L,Sarıyer,3-3,Hatayspor
16/05/14,2.L,Yeni Malatyaspor,1-0,Hatayspor
20/05/14,2.L,Hatayspor,4-1,Yeni Malatyaspor
23/05/14,2.L,Hatayspor,2-0,Göztepe
27/05/14,2.L,Göztepe,3-1,Hatayspor
31/05/14,2.L,Hatayspor,P0-0P,Alanyaspor
31/08/14,2.L,Hatayspor,2-0,Amed
07/09/14,2.L,1461 Trabzon FK,1-1,Hatayspor
15/09/14,2.L,Hatayspor,2-2,Pazarspor
20/09/14,2.L,Ankaragücü,0-0,Hatayspor
24/09/14,CUP,Hatayspor,3-1,Gaziosmanpaşaspor
27/09/14,2.L,Hatayspor,1-1,Göztepe
01/10/14,2.L,Gümüşhanespor,3-1,Hatayspor
08/10/14,2.L,Hatayspor,1-0,Kırklarelispor
12/10/14,2.L,Nazilli Belediyespor,0-1,Hatayspor
19/10/14,2.L,Hatayspor,0-0,Çubukspor
26/10/14,2.L,Kahramanmaraşspor,0-3,Hatayspor
30/10/14,CUP,Mersin İdman Yurdu,2-0,Hatayspor
02/11/14,2.L,Hatayspor,0-1,İnegölspor
09/11/14,2.L,Sarıyer,1-0,Hatayspor
16/11/14,2.L,Körfez Spor,1-1,Hatayspor
21/03/12,3.L,Çarşambaspor,0-2,Hatayspor
25/03/12,3.L,Hatayspor,1-0,Aydınspor 1923
31/03/12,3.L,Pazarspor,2-1,Hatayspor
15/04/12,3.L,Hatayspor,2-2,Beylerbeyispor
22/04/12,3.L,Antalya Kemerspor,1-1,Hatayspor
29/04/12,3.L,Hatayspor,1-0,Ankara Demirspor
05/05/12,3.L,Çanakkale Dardanel,0-1,Hatayspor
13/05/12,3.L,Hatayspor,4-3,Tarsus İdman Yurdu
09/09/12,2.L,Hatayspor,0-0,Turgutluspor
16/09/12,2.L,Fethiyespor,2-3,Hatayspor
22/09/12,2.L,Hatayspor,1-1,İstanbul Güngörenspor
27/09/12,CUP,Tokatspor,3-2,Hatayspor
30/09/12,2.L,Bozüyükspor,1-3,Hatayspor
06/10/12,2.L,Hatayspor,1-1,Bandırmaspor
21/10/12,2.L,Nazilli Belediyespor,2-2,Hatayspor
28/10/12,2.L,Hatayspor,0-0,Pendikspor
04/11/12,2.L,Kahramanmaraşspor,1-1,Hatayspor
